Subject,Response.RT,Trigger,Response.ACC,Language,Stimulus,Equivalent
24,433,7,1,Cro,općina,fill
24,406,3,1,Cro,štaka,Cro
24,322,9,1,Cro,trgovina,fill
24,299,11,1,Eng,display,yes
24,321,9,1,Cro,šećer,fill
24,348,2,1,Eng,gameplay,no
24,1766,8,1,Cro,obad,fill
24,601,3,1,Cro,ronilac,Cro
24,489,5,1,Cro,slikar,fill
24,682,9,1,Cro,krilo,fill
24,368,11,1,Eng,event,yes
24,621,8,1,Cro,jarebica,fill
24,756,9,1,Cro,mišić,fill
24,498,8,1,Cro,podmetač,fill
24,1202,9,1,Cro,rođenje,fill
24,548,5,1,Cro,pjevač,fill
24,340,8,1,Cro,džepar,fill
24,314,7,1,Cro,potreba,fill
24,585,4,1,Cro,trska,fill
24,979,5,1,Cro,prvak,fill
24,340,6,1,Cro,ljeto,fill
24,321,9,1,Cro,policija,fill
24,298,9,1,Cro,obrazac,fill
24,391,3,1,Cro,maćeha,Cro
24,282,6,1,Cro,stanica,fill
24,592,8,1,Cro,bubuljica,fill
24,873,9,1,Cro,jabuka,fill
24,342,9,1,Cro,haljina,fill
24,401,8,1,Cro,šmokljan,fill
24,623,7,1,Cro,usluga,fill
24,431,2,1,Eng,summit,no
24,1135,2,1,Eng,casting,no
24,729,2,1,Eng,fairplay,no
24,357,9,1,Cro,majica,fill
24,323,2,1,Eng,curry,no
24,2252,9,0,Cro,smijeh,fill
24,295,2,1,Eng,lifestyle,no
24,735,4,1,Cro,kobasica,fill
24,571,7,0,Cro,razvoj,fill
24,368,5,1,Cro,ovisnik,fill
24,395,3,1,Cro,zaporka,Cro
24,452,11,1,Eng,color,yes
24,323,5,1,Cro,kraljica,fill
24,646,2,1,Eng,snowboard,no
24,475,6,1,Cro,časopis,fill
24,467,5,1,Cro,supruga,fill
24,541,4,1,Cro,otirač,fill
24,437,7,1,Cro,vlasnik,fill
24,501,7,1,Cro,stranica,fill
24,680,11,1,Eng,gaming,yes
24,1409,6,1,Cro,računalo,fill
24,384,6,1,Cro,mlijeko,fill
24,680,11,1,Eng,store,yes
24,1430,11,0,Eng,racing,yes
24,801,9,1,Cro,planina,fill
24,394,5,1,Cro,borac,fill
24,314,4,1,Cro,crijep,fill
24,3735,9,0,Cro,obrana,fill
24,744,11,1,Eng,company,yes
24,403,4,1,Cro,krastača,fill
24,554,11,1,Eng,street,yes
24,787,9,1,Cro,bolnica,fill
24,2033,6,0,Cro,nogomet,fill
24,276,3,1,Cro,litica,Cro
24,371,2,1,Eng,backup,no
24,1725,8,1,Cro,skorbut,fill
24,552,7,1,Cro,prijatelj,fill
24,284,7,1,Cro,plaća,fill
24,540,3,1,Cro,vidra,Cro
24,488,8,1,Cro,šiljilo,fill
24,696,9,1,Cro,večera,fill
24,647,4,1,Cro,gubitnik,fill
24,1667,4,1,Cro,maslac,fill
24,441,6,1,Cro,pismo,fill
24,269,7,1,Cro,odbor,fill
24,290,5,1,Cro,domaćin,fill
24,315,6,1,Cro,prilog,fill
24,307,8,1,Cro,žalac,fill
24,447,9,1,Cro,kutija,fill
24,354,4,1,Cro,zvono,fill
24,1241,11,1,Eng,player,yes
24,431,2,1,Eng,webshop,no
24,401,7,1,Cro,crkva,fill
24,332,8,1,Cro,stonoga,fill
24,209,3,1,Cro,odijelo,Cro
24,1074,6,1,Cro,zvijezda,fill
24,322,3,1,Cro,odvod,Cro
24,1309,11,0,Eng,rookie,yes
24,582,9,1,Cro,bitka,fill
24,1462,2,1,Eng,crossover,no
