Subject,Response.RT,Trigger,Response.ACC,Language,Stimulus,Equivalent
10,2454,8,0,Cro,stjenica,fill
10,1642,9,1,Cro,spavanje,fill
10,735,5,1,Cro,sudac,fill
10,268,5,1,Cro,vojnik,fill
10,151,9,1,Cro,stolica,fill
10,247,2,1,Eng,outfit,no
10,380,3,1,Cro,sumrak,Cro
10,417,2,1,Eng,smoothie,no
10,2091,11,1,Eng,freak,yes
10,325,6,1,Cro,kazna,fill
10,1722,8,1,Cro,podvezica,fill
10,280,5,1,Cro,ubojica,fill
10,766,11,1,Eng,family,yes
10,421,4,1,Cro,grofica,fill
10,738,11,1,Eng,grill,yes
10,570,4,1,Cro,tjesnac,fill
10,524,11,1,Eng,stage,yes
10,824,2,1,Eng,catering,no
10,1127,6,1,Cro,oprema,fill
10,133,6,1,Cro,krevet,fill
10,294,7,1,Cro,novac,fill
10,232,11,1,Eng,cargo,yes
10,222,6,1,Cro,snimanje,fill
10,749,2,1,Eng,youtuber,no
10,329,11,1,Eng,secret,yes
10,184,2,1,Eng,bluetooth,no
10,192,9,1,Cro,vrata,fill
10,226,5,1,Cro,starac,fill
10,1445,7,1,Cro,tjedan,fill
10,516,9,1,Cro,šetnja,fill
10,1344,9,1,Cro,sigurnost,fill
10,1035,8,0,Cro,nadničar,fill
10,1607,7,1,Cro,glazba,fill
10,339,4,1,Cro,udovac,fill
10,28,11,1,Eng,fashion,yes
10,1444,8,1,Cro,bolničar,fill
10,960,4,1,Cro,nesvijest,fill
10,150,7,1,Cro,povijest,fill
10,161,11,1,Eng,mirror,yes
10,97,5,1,Cro,učitelj,fill
10,61,5,1,Cro,svećenik,fill
10,495,11,1,Eng,account,yes
10,443,2,1,Eng,streaming,no
10,920,4,1,Cro,ljuljačka,fill
10,438,5,1,Cro,stanovnik,fill
10,772,4,1,Cro,sljepilo,fill
10,303,6,1,Cro,zadatak,fill
10,91,5,1,Cro,liječnik,fill
10,1506,8,1,Cro,gušterica,fill
10,389,11,1,Eng,trade,yes
10,1257,9,1,Cro,izjava,fill
10,1380,9,1,Cro,jesen,fill
10,340,4,1,Cro,hrčak,fill
10,242,9,1,Cro,ručak,fill
10,988,3,1,Cro,spavaćica,Cro
10,448,9,1,Cro,grijanje,fill
10,171,4,1,Cro,poskok,fill
10,1100,7,0,Cro,obitelj,fill
10,902,2,1,Eng,mobbing,no
10,418,5,1,Cro,vozač,fill
10,24,5,1,Cro,sestra,fill
10,1343,8,1,Cro,pribadača,fill
10,734,6,1,Cro,udarac,fill
10,201,6,1,Cro,kamen,fill
10,326,3,1,Cro,smetlište,Cro
10,152,9,1,Cro,oporavak,fill
10,308,9,1,Cro,potpis,fill
10,126,6,1,Cro,dokaz,fill
10,526,3,1,Cro,izdajica,Cro
10,272,9,1,Cro,vrhunac,fill
10,1800,9,1,Cro,snijeg,fill
10,4015,3,1,Cro,jecaj,Cro
10,1259,2,1,Eng,hardware,no
10,245,3,1,Cro,svitanje,Cro
10,375,7,1,Cro,pjesma,fill
10,503,7,1,Cro,pobjeda,fill
10,488,9,1,Cro,poticaj,fill
10,1492,11,1,Eng,space,yes
10,387,8,1,Cro,britva,fill
10,1733,4,1,Cro,zjenica,fill
10,295,4,1,Cro,mamurluk,fill
10,1961,2,1,Eng,leasing,no
10,296,6,1,Cro,pjena,fill
10,57,9,1,Cro,cipela,fill
10,30,9,1,Cro,zastava,fill
10,1615,8,1,Cro,najamnik,fill
10,49,7,1,Cro,novinar,fill
10,1358,11,1,Eng,fight,yes
10,1212,2,1,Eng,website,no
10,1021,5,1,Cro,savjetnik,fill
10,132,7,1,Cro,korisnik,fill
10,2170,3,1,Cro,krijes,Cro
10,448,3,1,Cro,užina,Cro
10,1866,4,1,Cro,trijem,fill
10,653,9,1,Cro,samostan,fill
10,326,2,1,Eng,charter,no
10,583,9,1,Cro,groblje,fill
10,150,9,1,Cro,klupa,fill
10,283,5,1,Cro,sportaš,fill
10,950,8,1,Cro,sirutka,fill
10,424,6,1,Cro,pokušaj,fill
10,124,5,1,Cro,klinac,fill
10,928,8,1,Cro,krojačica,fill
10,869,9,1,Cro,polica,fill
10,447,2,1,Eng,blogger,no
10,1102,6,1,Cro,porez,fill
10,1464,8,1,Cro,fenjer,fill
10,183,11,1,Eng,shopping,yes
10,838,3,1,Cro,svila,Cro
10,762,11,1,Eng,tuning,yes
10,130,8,1,Cro,smetlar,fill
10,166,4,1,Cro,mljekar,fill
10,1040,2,1,Eng,frontman,no
10,1880,9,1,Cro,staklo,fill
10,749,7,0,Cro,zajednica,fill
10,336,3,1,Cro,perika,Cro
10,205,3,1,Cro,slastičar,Cro
10,215,9,1,Cro,spomenik,fill
10,139,5,1,Cro,dječak,fill
10,415,8,1,Cro,podmetač,fill
10,657,6,1,Cro,stanica,fill
10,609,2,1,Eng,fairplay,no
10,593,4,0,Cro,trska,fill
10,2008,4,1,Cro,crijep,fill
10,429,9,0,Cro,mišić,fill
10,763,9,1,Cro,policija,fill
10,223,5,1,Cro,supruga,fill
10,465,5,1,Cro,župnik,fill
10,733,3,1,Cro,kliješta,Cro
10,2173,9,0,Cro,jabuka,fill
10,257,9,1,Cro,planina,fill
10,270,9,1,Cro,bitka,fill
10,1168,7,1,Cro,usluga,fill
10,41,5,1,Cro,pjevač,fill
10,388,2,1,Eng,gameplay,no
10,740,6,1,Cro,radionica,fill
10,40,11,1,Eng,event,yes
10,438,6,1,Cro,časopis,fill
10,1824,8,0,Cro,jarebica,fill
10,707,7,1,Cro,crkva,fill
10,943,2,1,Eng,curry,no
10,123,9,1,Cro,trgovina,fill
10,1048,4,1,Cro,krastača,fill
10,130,2,1,Eng,lifestyle,no
10,358,9,1,Cro,majica,fill
10,1190,9,1,Cro,ulica,fill
10,661,3,1,Cro,litica,Cro
10,460,9,0,Cro,rođenje,fill
10,1688,8,1,Cro,stonoga,fill
10,627,4,1,Cro,mesnica,fill
10,1043,9,1,Cro,šećer,fill
10,610,11,1,Eng,racing,yes
10,647,5,0,Cro,prvak,fill
10,1007,7,1,Cro,općina,fill
10,637,6,1,Cro,pismo,fill
10,169,5,1,Cro,slikar,fill
10,689,3,1,Cro,maćeha,Cro
10,1398,6,1,Cro,prilog,fill
10,109,2,1,Eng,webshop,no
10,397,9,1,Cro,krilo,fill
10,1203,9,1,Cro,vjetar,fill
10,313,11,1,Eng,store,yes
10,343,6,1,Cro,nogomet,fill
10,663,6,1,Cro,zvijezda,fill
10,252,4,0,Cro,gubitnik,fill
10,563,3,1,Cro,gusjenica,Cro
10,373,9,1,Cro,obrana,fill
10,123,11,1,Eng,color,yes
10,2033,4,1,Cro,otirač,fill
10,505,3,1,Cro,štaka,Cro
10,1961,2,1,Eng,crossover,no
10,974,7,1,Cro,stranica,fill
10,245,4,1,Cro,zvono,fill
10,544,9,1,Cro,smijeh,fill
10,338,6,1,Cro,mlijeko,fill
10,2706,7,1,Cro,razvoj,fill
10,914,11,1,Eng,player,yes
10,555,2,1,Eng,backup,no
10,384,5,1,Cro,domaćin,fill
10,849,6,1,Cro,ljeto,fill
10,608,8,0,Cro,žalac,fill
10,426,2,1,Eng,casting,no
10,672,3,1,Cro,odijelo,Cro
10,1290,9,1,Cro,večera,fill
10,212,7,1,Cro,vlasnik,fill
10,185,3,1,Cro,ronilac,Cro
10,1329,11,1,Eng,street,yes
10,338,9,1,Cro,bolnica,fill
10,262,11,1,Eng,rookie,yes
10,299,9,1,Cro,haljina,fill
10,573,6,1,Cro,računalo,fill
10,579,3,1,Cro,vidra,Cro
10,275,7,1,Cro,plaća,fill
10,1757,8,1,Cro,skorbut,fill
10,2252,7,1,Cro,potreba,fill
10,438,2,1,Eng,summit,no
10,516,5,1,Cro,kraljica,fill
10,1992,4,1,Cro,kobasica,fill
10,675,8,1,Cro,šiljilo,fill
10,2010,8,1,Cro,bubuljica,fill
10,236,4,1,Cro,maslac,fill
10,176,11,1,Eng,gaming,yes
10,315,3,1,Cro,zaporka,Cro
10,222,9,1,Cro,obrazac,fill
10,621,2,1,Eng,snowboard,no
10,605,9,1,Cro,kutija,fill
10,308,3,1,Cro,odvod,Cro
10,1672,8,1,Cro,šmokljan,fill
10,258,7,1,Cro,prijatelj,fill
10,2151,9,1,Cro,sloboda,fill
10,492,5,1,Cro,ovisnik,fill
10,2649,7,1,Cro,odbor,fill
10,1000,4,0,Cro,rokovnik,fill
10,965,8,1,Cro,džepar,fill
10,256,11,1,Eng,display,yes
10,325,5,1,Cro,borac,fill
10,1444,8,0,Cro,obad,fill
10,1022,11,1,Eng,company,yes
10,1652,2,1,Eng,wellness,no
10,1546,8,1,Cro,bivol,fill
10,386,5,1,Cro,glumica,fill
10,417,7,1,Cro,država,fill
10,501,4,1,Cro,vepar,fill
10,946,8,1,Cro,tamničar,fill
10,225,9,1,Cro,učenje,fill
10,286,7,1,Cro,borba,fill
10,1485,8,1,Cro,drvosječa,fill
10,249,11,1,Eng,night,yes
10,410,5,1,Cro,krava,fill
10,595,4,1,Cro,siroče,fill
10,2529,3,1,Cro,kabanica,Cro
10,419,2,1,Eng,evergreen,no
10,121,11,1,Eng,cherry,yes
10,1035,6,1,Cro,tvornica,fill
10,2040,4,1,Cro,nesanica,fill
10,320,9,0,Cro,vojska,fill
10,139,7,1,Cro,knjiga,fill
10,341,7,1,Cro,tijelo,fill
10,4275,9,1,Cro,trudnoća,fill
10,1523,7,1,Cro,vijeće,fill
10,605,8,1,Cro,svodnik,fill
10,495,6,1,Cro,greška,fill
10,709,4,1,Cro,strijela,fill
10,564,3,1,Cro,golubica,Cro
10,332,9,1,Cro,gorivo,fill
10,369,9,1,Cro,oluja,fill
10,223,5,1,Cro,djevojka,fill
10,650,7,1,Cro,muškarac,fill
10,423,8,1,Cro,rupčić,fill
10,1295,9,1,Cro,plaža,fill
10,784,6,1,Cro,prijava,fill
10,223,9,1,Cro,proljeće,fill
10,230,7,1,Cro,cijena,fill
10,528,2,1,Eng,catwalk,no
10,95,5,1,Cro,trgovac,fill
10,98,7,1,Cro,tvrtka,fill
10,104,7,1,Cro,radnik,fill
10,936,11,1,Eng,garden,yes
10,424,3,1,Cro,cvrčak,Cro
10,107,4,1,Cro,vidra,fill
10,212,2,1,Eng,banner,no
10,300,6,1,Cro,okvir,fill
10,181,9,1,Cro,autocesta,fill
10,318,5,1,Cro,biljka,fill
10,182,4,1,Cro,nosorog,fill
10,38,6,1,Cro,lopta,fill
10,5,6,1,Cro,ozljeda,fill
10,281,5,1,Cro,mačka,fill
10,181,9,1,Cro,gotovina,fill
10,238,5,1,Cro,odvjetnik,fill
10,971,9,1,Cro,vrtić,fill
10,294,11,1,Eng,party,yes
10,488,9,1,Cro,izlet,fill
10,680,5,1,Cro,umjetnik,fill
10,672,3,1,Cro,naslonjač,Cro
10,725,11,1,Eng,brand,yes
10,1334,9,1,Cro,posada,fill
10,632,8,1,Cro,čuperak,fill
10,1260,3,1,Cro,umorstvo,Cro
10,960,6,1,Cro,povratak,fill
10,480,8,1,Cro,škrtost,fill
10,214,4,0,Cro,vrtlar,fill
10,550,11,1,Eng,spice,yes
10,942,8,1,Cro,čaplja,fill
10,455,5,1,Cro,pisac,fill
10,358,2,1,Eng,firewall,no
10,4977,9,0,Cro,postrojba,fill
10,494,6,1,Cro,sastanak,fill
10,1286,3,1,Cro,vrućica,Cro
10,272,2,1,Eng,firmware,no
10,1328,4,1,Cro,slagalica,fill
10,83,7,1,Cro,zaštita,fill
10,817,3,1,Cro,zvečka,Cro
10,264,2,1,Eng,hattrick,no
10,179,9,1,Cro,lanac,fill
10,154,9,1,Cro,rečenica,fill
10,69,2,1,Eng,jackpot,no
10,1412,2,1,Eng,developer,no
10,553,4,1,Cro,sprovod,fill
10,2232,4,0,Cro,kamenica,fill
10,115,9,1,Cro,jezero,fill
10,257,11,1,Eng,winter,yes
10,181,5,1,Cro,kralj,fill
10,174,9,1,Cro,stablo,fill
10,550,8,1,Cro,pospanac,fill
10,549,2,1,Eng,inbox,no
10,217,3,1,Cro,ubrus,Cro
10,350,9,1,Cro,ovisnost,fill
10,868,9,1,Cro,pozornica,fill
10,206,3,1,Cro,zagrljaj,Cro
10,542,11,1,Eng,gamer,yes
10,476,6,1,Cro,pokret,fill
10,1094,8,1,Cro,lasica,fill
10,4123,11,0,Eng,nature,yes
10,366,9,1,Cro,kotač,fill
10,465,11,1,Eng,research,yes
10,583,3,1,Cro,bilježnik,Cro
10,982,6,1,Cro,sunce,fill
