Subject,Response.RT,Trigger,Response.ACC,Language,Stimulus,Equivalent
8,2520,2,1,Eng,bluetooth,no
8,832,7,0,Cro,obitelj,fill
8,903,6,1,Cro,oprema,fill
8,1512,8,1,Cro,sirutka,fill
8,1311,8,1,Cro,pribadača,fill
8,1214,2,0,Eng,frontman,no
8,1264,7,1,Cro,pobjeda,fill
8,1273,11,1,Eng,mirror,yes
8,1018,5,0,Cro,sportaš,fill
8,1348,7,1,Cro,novac,fill
8,1029,6,1,Cro,dokaz,fill
8,1219,11,1,Eng,secret,yes
8,1094,5,0,Cro,starac,fill
8,1083,2,1,Eng,leasing,no
8,988,8,0,Cro,nadničar,fill
8,1444,11,1,Eng,shopping,yes
8,1253,8,1,Cro,fenjer,fill
8,923,9,1,Cro,sigurnost,fill
8,1004,7,1,Cro,zajednica,fill
8,1307,5,1,Cro,vozač,fill
8,593,9,1,Cro,potpis,fill
8,875,2,1,Eng,streaming,no
8,936,11,1,Eng,tuning,yes
8,1315,11,1,Eng,fight,yes
8,598,7,1,Cro,povijest,fill
8,2040,9,1,Cro,vrhunac,fill
8,1097,8,1,Cro,smetlar,fill
8,437,3,1,Cro,smetlište,Cro
8,465,11,1,Eng,space,yes
8,1222,9,1,Cro,šetnja,fill
8,611,5,1,Cro,liječnik,fill
8,609,3,1,Cro,svila,Cro
8,1328,8,1,Cro,krojačica,fill
8,739,9,1,Cro,poticaj,fill
8,543,7,1,Cro,novinar,fill
8,748,2,1,Eng,youtuber,no
8,979,8,1,Cro,najamnik,fill
8,497,9,1,Cro,zastava,fill
8,435,4,1,Cro,hrčak,fill
8,611,9,1,Cro,jesen,fill
8,814,7,1,Cro,glazba,fill
8,1030,6,1,Cro,porez,fill
8,812,9,1,Cro,staklo,fill
8,1096,6,1,Cro,udarac,fill
8,820,5,1,Cro,svećenik,fill
8,718,3,1,Cro,izdajica,Cro
8,1820,7,1,Cro,tjedan,fill
8,466,9,1,Cro,groblje,fill
8,461,5,1,Cro,učitelj,fill
8,425,3,1,Cro,slastičar,Cro
8,424,2,1,Eng,website,no
8,698,4,1,Cro,trijem,fill
8,390,3,0,Cro,spavaćica,Cro
8,857,9,1,Cro,izjava,fill
8,753,5,1,Cro,savjetnik,fill
8,778,4,1,Cro,nesvijest,fill
8,699,4,1,Cro,sljepilo,fill
8,1209,3,1,Cro,užina,Cro
8,588,4,1,Cro,zjenica,fill
8,791,4,1,Cro,udovac,fill
8,695,4,1,Cro,poskok,fill
8,593,2,1,Eng,mobbing,no
8,947,9,1,Cro,ručak,fill
8,1039,4,1,Cro,ljuljačka,fill
8,978,9,1,Cro,oporavak,fill
8,935,6,1,Cro,kamen,fill
8,894,9,1,Cro,snijeg,fill
8,411,5,1,Cro,sestra,fill
8,414,7,1,Cro,pjesma,fill
8,413,5,1,Cro,stanovnik,fill
8,644,5,1,Cro,klinac,fill
8,548,8,1,Cro,britva,fill
8,837,9,1,Cro,grijanje,fill
8,620,2,1,Eng,hardware,no
8,436,9,1,Cro,samostan,fill
8,1081,3,1,Cro,svitanje,Cro
8,1169,2,1,Eng,charter,no
8,1119,3,1,Cro,jecaj,Cro
8,915,9,1,Cro,cipela,fill
8,1172,6,1,Cro,snimanje,fill
8,616,11,1,Eng,account,yes
8,1024,9,1,Cro,polica,fill
8,662,6,1,Cro,pjena,fill
8,452,6,1,Cro,zadatak,fill
8,402,4,1,Cro,mljekar,fill
8,767,3,1,Cro,perika,Cro
8,435,2,1,Eng,blogger,no
8,256,9,1,Cro,vrata,fill
8,403,8,1,Cro,bolničar,fill
8,1294,11,1,Eng,fashion,yes
8,803,8,1,Cro,gušterica,fill
8,410,11,1,Eng,cargo,yes
8,323,7,1,Cro,korisnik,fill
8,123,6,1,Cro,pokušaj,fill
8,508,3,1,Cro,krijes,Cro
8,463,4,1,Cro,mamurluk,fill
8,288,11,1,Eng,trade,yes
8,419,9,1,Cro,klupa,fill
8,1003,9,1,Cro,spomenik,fill
8,346,6,1,Cro,krevet,fill
8,874,6,1,Cro,pismo,fill
8,643,9,1,Cro,smijeh,fill
8,894,4,1,Cro,trska,fill
8,1227,2,1,Eng,webshop,no
8,308,4,1,Cro,rokovnik,fill
8,317,11,1,Eng,display,yes
8,361,3,1,Cro,odvod,Cro
8,515,9,1,Cro,obrana,fill
8,332,9,1,Cro,bitka,fill
8,672,5,1,Cro,borac,fill
8,280,9,1,Cro,planina,fill
8,447,9,1,Cro,trgovina,fill
8,563,9,1,Cro,vjetar,fill
8,435,5,1,Cro,dječak,fill
8,358,9,1,Cro,mišić,fill
8,336,2,1,Eng,fairplay,no
8,398,4,1,Cro,mesnica,fill
8,725,8,0,Cro,stonoga,fill
8,431,11,1,Eng,racing,yes
8,623,6,1,Cro,mlijeko,fill
8,132,3,1,Cro,kliješta,Cro
8,877,6,1,Cro,nogomet,fill
8,556,4,1,Cro,otirač,fill
8,348,6,1,Cro,računalo,fill
8,378,7,1,Cro,prijatelj,fill
8,420,9,0,Cro,policija,fill
8,338,11,1,Eng,event,yes
8,681,4,1,Cro,maslac,fill
8,593,9,1,Cro,rođenje,fill
8,460,8,0,Cro,šmokljan,fill
8,268,3,1,Cro,zaporka,Cro
8,142,11,1,Eng,color,yes
8,173,8,1,Cro,podmetač,fill
8,248,2,1,Eng,snowboard,no
8,496,5,1,Cro,župnik,fill
8,143,9,1,Cro,jabuka,fill
8,349,9,1,Cro,ulica,fill
8,352,4,0,Cro,gubitnik,fill
8,692,8,0,Cro,džepar,fill
8,423,6,1,Cro,časopis,fill
8,662,3,1,Cro,ronilac,Cro
8,470,3,0,Cro,gusjenica,Cro
8,496,9,1,Cro,kutija,fill
8,420,4,0,Cro,krastača,fill
8,945,6,1,Cro,ljeto,fill
8,1100,7,1,Cro,plaća,fill
8,631,2,1,Eng,casting,no
8,666,7,1,Cro,stranica,fill
8,1022,9,1,Cro,šećer,fill
8,566,3,1,Cro,vidra,Cro
8,414,4,1,Cro,crijep,fill
8,690,3,1,Cro,odijelo,Cro
8,1406,7,1,Cro,potreba,fill
8,1032,7,1,Cro,crkva,fill
8,1049,2,1,Eng,lifestyle,no
8,803,8,1,Cro,skorbut,fill
8,753,9,1,Cro,krilo,fill
8,1142,8,1,Cro,šiljilo,fill
8,782,11,1,Eng,street,yes
8,1129,9,1,Cro,bolnica,fill
8,380,6,1,Cro,zvijezda,fill
8,627,9,1,Cro,majica,fill
8,777,2,1,Eng,crossover,no
8,636,11,1,Eng,store,yes
8,747,5,0,Cro,kraljica,fill
8,952,8,0,Cro,jarebica,fill
8,571,3,1,Cro,maćeha,Cro
8,681,3,1,Cro,litica,Cro
8,577,2,1,Eng,backup,no
8,554,11,1,Eng,company,yes
8,702,7,1,Cro,općina,fill
8,616,11,0,Eng,player,yes
8,946,9,1,Cro,sloboda,fill
8,457,2,1,Eng,gameplay,no
8,891,5,0,Cro,slikar,fill
8,891,7,1,Cro,vlasnik,fill
8,358,7,1,Cro,razvoj,fill
8,293,2,1,Eng,summit,no
8,482,5,1,Cro,ovisnik,fill
8,876,6,1,Cro,prilog,fill
8,361,9,1,Cro,večera,fill
8,169,9,1,Cro,obrazac,fill
8,365,8,0,Cro,obad,fill
8,226,7,1,Cro,usluga,fill
8,277,5,1,Cro,prvak,fill
8,424,11,1,Eng,gaming,yes
8,260,11,0,Eng,rookie,yes
8,522,8,1,Cro,žalac,fill
8,935,5,1,Cro,domaćin,fill
8,231,8,1,Cro,bubuljica,fill
8,231,2,1,Eng,curry,no
8,515,6,1,Cro,stanica,fill
8,742,6,1,Cro,radionica,fill
8,477,4,1,Cro,kobasica,fill
8,690,9,1,Cro,haljina,fill
8,315,5,1,Cro,pjevač,fill
8,72,4,1,Cro,zvono,fill
8,52,5,1,Cro,supruga,fill
8,159,7,1,Cro,odbor,fill
8,357,3,1,Cro,štaka,Cro
8,727,11,1,Eng,cherry,yes
8,682,3,1,Cro,kabanica,Cro
8,727,9,1,Cro,vrtić,fill
8,789,11,1,Eng,winter,yes
8,1344,9,1,Cro,posada,fill
8,367,5,1,Cro,trgovac,fill
8,323,4,1,Cro,slagalica,fill
8,559,4,1,Cro,nosorog,fill
8,383,11,1,Eng,night,yes
8,413,9,1,Cro,plaža,fill
8,342,9,1,Cro,oluja,fill
8,510,9,1,Cro,kotač,fill
8,353,8,1,Cro,čaplja,fill
8,344,5,1,Cro,krava,fill
8,295,2,1,Eng,jackpot,no
8,271,5,1,Cro,pisac,fill
8,332,8,0,Cro,bivol,fill
8,275,4,1,Cro,siroče,fill
8,213,2,1,Eng,firmware,no
8,277,6,1,Cro,prijava,fill
8,526,5,0,Cro,biljka,fill
8,815,2,1,Eng,evergreen,no
8,660,8,1,Cro,škrtost,fill
8,574,2,1,Eng,banner,no
8,544,7,1,Cro,knjiga,fill
8,693,7,1,Cro,vijeće,fill
8,629,11,1,Eng,brand,yes
8,557,6,1,Cro,lopta,fill
8,683,8,0,Cro,lasica,fill
8,572,5,1,Cro,odvjetnik,fill
8,497,9,1,Cro,proljeće,fill
8,712,9,1,Cro,gotovina,fill
8,455,3,1,Cro,cvrčak,Cro
8,509,3,1,Cro,naslonjač,Cro
8,424,2,1,Eng,firewall,no
8,593,11,1,Eng,party,yes
8,533,6,1,Cro,tvornica,fill
8,536,6,1,Cro,pokret,fill
8,395,3,1,Cro,umorstvo,Cro
8,608,3,1,Cro,zagrljaj,Cro
8,450,8,1,Cro,drvosječa,fill
8,236,9,1,Cro,gorivo,fill
8,623,11,1,Eng,gamer,yes
8,607,4,1,Cro,kamenica,fill
8,400,6,1,Cro,ozljeda,fill
8,361,7,1,Cro,država,fill
8,480,4,1,Cro,nesanica,fill
8,395,11,1,Eng,garden,yes
8,525,7,1,Cro,zaštita,fill
8,731,2,1,Eng,catwalk,no
8,1115,6,1,Cro,greška,fill
8,722,11,1,Eng,nature,yes
8,639,5,1,Cro,kralj,fill
8,284,11,1,Eng,research,yes
8,627,8,0,Cro,svodnik,fill
8,476,2,1,Eng,developer,no
8,773,8,1,Cro,čuperak,fill
8,682,8,0,Cro,tamničar,fill
8,1180,3,0,Cro,zvečka,Cro
8,637,2,1,Eng,wellness,no
8,944,11,1,Eng,spice,yes
8,922,9,1,Cro,autocesta,fill
8,663,9,1,Cro,lanac,fill
8,557,9,1,Cro,pozornica,fill
8,1253,7,1,Cro,cijena,fill
8,571,4,1,Cro,vidra,fill
8,798,9,1,Cro,rečenica,fill
8,540,9,1,Cro,ovisnost,fill
8,498,4,0,Cro,vrtlar,fill
8,317,2,1,Eng,hattrick,no
8,634,5,1,Cro,glumica,fill
8,302,2,1,Eng,inbox,no
8,511,9,0,Cro,stablo,fill
8,641,9,1,Cro,postrojba,fill
8,420,7,1,Cro,tvrtka,fill
8,1122,8,1,Cro,rupčić,fill
8,539,5,1,Cro,djevojka,fill
8,388,9,1,Cro,jezero,fill
8,585,8,1,Cro,pospanac,fill
8,657,7,1,Cro,tijelo,fill
8,869,3,1,Cro,golubica,Cro
8,477,4,1,Cro,sprovod,fill
8,668,5,1,Cro,mačka,fill
8,307,9,1,Cro,učenje,fill
8,382,9,1,Cro,izlet,fill
8,359,5,1,Cro,umjetnik,fill
8,607,6,1,Cro,sastanak,fill
8,556,6,1,Cro,okvir,fill
8,1009,4,1,Cro,vepar,fill
8,394,3,1,Cro,bilježnik,Cro
8,231,6,1,Cro,povratak,fill
8,407,3,1,Cro,vrućica,Cro
8,473,3,1,Cro,ubrus,Cro
8,724,9,1,Cro,trudnoća,fill
8,580,7,1,Cro,muškarac,fill
8,454,9,0,Cro,vojska,fill
8,442,6,1,Cro,sunce,fill
8,468,4,1,Cro,strijela,fill
8,744,7,1,Cro,borba,fill
8,437,7,1,Cro,radnik,fill
