Subject,Response.RT,Trigger,Response.ACC,Language,Stimulus,Equivalent
3,583,2,1,Eng,muffin,no
3,268,2,1,Eng,styling,no
3,107,8,1,Cro,tronožac,fill
3,292,4,1,Cro,zadah,fill
3,97,11,1,Eng,silver,yes
3,32,4,1,Cro,madež,fill
3,3,11,1,Eng,stage,yes
3,113,4,1,Cro,vjetrovka,fill
3,181,5,1,Cro,sudac,fill
3,98,4,1,Cro,upaljač,fill
3,194,9,1,Cro,pojas,fill
3,98,8,1,Cro,gojaznost,fill
3,597,8,1,Cro,odvijač,fill
3,250,4,1,Cro,krvnik,fill
3,612,2,1,Eng,outfit,no
3,263,5,1,Cro,suprug,fill
3,55,9,1,Cro,ključ,fill
3,553,6,1,Cro,poziv,fill
3,146,9,1,Cro,pošta,fill
3,176,5,1,Cro,putnik,fill
3,22,7,1,Cro,škola,fill
3,396,6,1,Cro,roman,fill
3,228,9,1,Cro,otpad,fill
3,160,9,1,Cro,rođendan,fill
3,218,9,1,Cro,spavanje,fill
3,392,9,1,Cro,stolica,fill
3,444,8,1,Cro,batrljak,fill
3,148,3,1,Cro,ukosnica,Cro
3,169,5,1,Cro,ubojica,fill
3,524,7,1,Cro,stoljeće,fill
3,195,3,1,Cro,toljaga,Cro
3,123,7,1,Cro,učenik,fill
3,204,2,1,Eng,selfie,no
3,44,3,1,Cro,sumrak,Cro
3,227,9,1,Cro,kamion,fill
3,224,8,0,Cro,stjenica,fill
3,224,9,1,Cro,uzorak,fill
3,537,11,1,Eng,gadget,yes
3,206,3,1,Cro,brodolom,Cro
3,65,4,1,Cro,doušnik,fill
3,158,8,1,Cro,pretisak,fill
3,180,3,1,Cro,motika,Cro
3,570,2,1,Eng,hashtag,no
3,207,3,0,Cro,straža,Cro
3,164,7,1,Cro,mišljenje,fill
3,83,5,1,Cro,ptica,fill
3,144,11,0,Eng,freak,yes
3,436,9,1,Cro,potraga,fill
3,201,7,1,Cro,bolest,fill
3,472,7,1,Cro,izvor,fill
3,276,9,1,Cro,zlato,fill
3,166,6,1,Cro,volja,fill
3,55,7,1,Cro,majka,fill
3,83,9,1,Cro,rijeka,fill
3,816,3,0,Cro,mravinjak,Cro
3,235,11,1,Eng,music,yes
3,391,2,1,Eng,roaming,no
3,151,9,1,Cro,požar,fill
3,307,3,1,Cro,čekić,Cro
3,244,4,1,Cro,grofica,fill
3,210,9,1,Cro,postaja,fill
3,286,8,1,Cro,klizačica,fill
3,115,6,1,Cro,obala,fill
3,157,7,1,Cro,mjesec,fill
3,225,9,1,Cro,dućan,fill
3,372,8,1,Cro,kiparica,fill
3,410,3,1,Cro,griva,Cro
3,476,9,1,Cro,torba,fill
3,310,6,1,Cro,kazalište,fill
3,295,6,1,Cro,imovina,fill
3,66,9,1,Cro,ubojstvo,fill
3,149,11,1,Eng,browser,yes
3,185,2,1,Eng,smoothie,no
3,159,2,1,Eng,software,no
3,205,11,0,Eng,family,yes
3,373,3,1,Cro,dugme,Cro
3,245,8,1,Cro,podvezica,fill
3,68,5,1,Cro,vojnik,fill
3,81,9,1,Cro,živac,fill
3,91,5,0,Cro,seljak,fill
3,316,9,1,Cro,obavijest,fill
3,182,4,1,Cro,tobogan,fill
3,509,6,1,Cro,izmjena,fill
3,562,4,1,Cro,tjesnac,fill
3,307,7,1,Cro,voda,fill
3,33,5,1,Cro,nogometaš,fill
3,239,11,1,Eng,grill,yes
3,784,8,1,Cro,gležnjača,fill
3,154,2,1,Eng,catering,no
3,89,6,1,Cro,kazna,fill
3,182,2,1,Eng,router,no
3,100,6,1,Cro,prozor,fill
3,510,5,1,Cro,pobjednik,fill
3,515,5,1,Cro,dečko,fill
