Subject,Response.RT,Trigger,Response.ACC,Language,Stimulus,Equivalent
25,427,7,1,Cro,tvrtka,fill
25,1184,2,1,Eng,banner,no
25,259,2,1,Eng,hattrick,no
25,249,6,1,Cro,lopta,fill
25,176,2,1,Eng,developer,no
25,275,9,1,Cro,stablo,fill
25,346,3,1,Cro,naslonjač,Cro
25,747,4,1,Cro,strijela,fill
25,272,3,1,Cro,golubica,Cro
25,508,2,1,Eng,catwalk,no
25,251,3,1,Cro,vrućica,Cro
25,378,8,1,Cro,rupčić,fill
25,199,6,1,Cro,prijava,fill
25,149,6,1,Cro,ozljeda,fill
25,304,5,1,Cro,umjetnik,fill
25,222,8,1,Cro,tamničar,fill
25,203,5,1,Cro,biljka,fill
25,262,9,1,Cro,ovisnost,fill
25,271,9,1,Cro,gotovina,fill
25,292,4,1,Cro,siroče,fill
25,819,9,0,Cro,jezero,fill
25,523,2,1,Eng,firmware,no
25,221,7,1,Cro,zaštita,fill
25,301,6,1,Cro,sastanak,fill
25,565,11,1,Eng,research,yes
25,779,2,1,Eng,inbox,no
25,275,6,1,Cro,povratak,fill
25,157,8,1,Cro,pospanac,fill
25,246,6,1,Cro,greška,fill
25,208,9,1,Cro,kotač,fill
25,171,4,1,Cro,vidra,fill
25,124,5,1,Cro,glumica,fill
25,802,7,1,Cro,vijeće,fill
25,672,7,1,Cro,borba,fill
25,170,4,1,Cro,nosorog,fill
25,148,5,1,Cro,odvjetnik,fill
25,264,7,1,Cro,cijena,fill
25,921,8,1,Cro,čuperak,fill
25,215,8,1,Cro,svodnik,fill
25,698,9,1,Cro,trudnoća,fill
25,243,8,1,Cro,lasica,fill
25,279,8,1,Cro,drvosječa,fill
25,193,2,1,Eng,wellness,no
25,796,9,1,Cro,rečenica,fill
25,220,3,1,Cro,kabanica,Cro
25,422,2,1,Eng,jackpot,no
25,591,11,1,Eng,party,yes
25,406,5,1,Cro,trgovac,fill
25,232,6,1,Cro,pokret,fill
25,225,9,1,Cro,posada,fill
25,209,4,1,Cro,slagalica,fill
25,263,3,1,Cro,ubrus,Cro
25,282,5,1,Cro,krava,fill
25,142,5,1,Cro,mačka,fill
25,260,7,1,Cro,radnik,fill
25,191,5,1,Cro,djevojka,fill
25,429,11,0,Eng,cherry,yes
25,907,9,1,Cro,plaža,fill
25,661,9,1,Cro,učenje,fill
25,209,7,0,Cro,tijelo,fill
25,210,9,1,Cro,oluja,fill
25,255,9,1,Cro,vrtić,fill
25,150,9,1,Cro,proljeće,fill
25,796,9,1,Cro,autocesta,fill
25,183,3,1,Cro,cvrčak,Cro
25,291,11,1,Eng,spice,yes
25,192,3,1,Cro,umorstvo,Cro
25,178,4,1,Cro,nesanica,fill
25,1023,11,0,Eng,nature,yes
25,460,6,1,Cro,tvornica,fill
25,202,11,1,Eng,brand,yes
25,337,9,1,Cro,postrojba,fill
25,1144,11,0,Eng,garden,yes
25,246,7,1,Cro,knjiga,fill
25,277,11,1,Eng,gamer,yes
25,265,6,1,Cro,okvir,fill
25,90,9,1,Cro,izlet,fill
25,334,9,1,Cro,gorivo,fill
25,215,9,1,Cro,lanac,fill
25,242,3,1,Cro,zagrljaj,Cro
25,249,6,0,Cro,sunce,fill
25,204,3,1,Cro,zvečka,Cro
25,607,9,1,Cro,oporavak,fill
25,399,9,1,Cro,izjava,fill
25,306,2,1,Eng,streaming,no
25,186,9,1,Cro,poticaj,fill
25,232,9,1,Cro,vrata,fill
25,223,3,1,Cro,perika,Cro
25,292,8,1,Cro,krojačica,fill
25,251,5,1,Cro,vozač,fill
25,252,6,1,Cro,pjena,fill
25,266,5,1,Cro,svećenik,fill
25,158,3,1,Cro,užina,Cro
25,123,9,1,Cro,potpis,fill
25,317,2,1,Eng,website,no
25,469,8,1,Cro,britva,fill
25,314,5,1,Cro,učitelj,fill
25,718,7,1,Cro,povijest,fill
25,299,6,0,Cro,kamen,fill
25,435,9,1,Cro,snijeg,fill
25,173,6,1,Cro,krevet,fill
25,253,7,1,Cro,pobjeda,fill
25,95,2,1,Eng,charter,no
25,52,6,1,Cro,oprema,fill
25,203,3,1,Cro,svitanje,Cro
25,11,9,1,Cro,vrhunac,fill
25,214,9,1,Cro,grijanje,fill
25,276,8,0,Cro,nadničar,fill
25,900,9,1,Cro,sigurnost,fill
25,101,5,1,Cro,savjetnik,fill
25,453,4,1,Cro,udovac,fill
25,167,9,1,Cro,samostan,fill
25,108,3,1,Cro,smetlište,Cro
25,130,4,1,Cro,mljekar,fill
25,39,5,1,Cro,liječnik,fill
25,264,2,1,Eng,bluetooth,no
25,66,5,1,Cro,sestra,fill
25,367,6,1,Cro,udarac,fill
25,201,9,1,Cro,klupa,fill
25,189,8,1,Cro,bolničar,fill
25,166,9,1,Cro,ručak,fill
25,154,7,1,Cro,tjedan,fill
25,163,4,1,Cro,nesvijest,fill
25,209,2,1,Eng,youtuber,no
25,164,5,1,Cro,starac,fill
25,903,11,1,Eng,space,yes
25,551,7,1,Cro,korisnik,fill
25,658,7,1,Cro,novinar,fill
25,205,4,1,Cro,hrčak,fill
25,203,6,1,Cro,pokušaj,fill
25,195,9,1,Cro,staklo,fill
25,296,7,0,Cro,obitelj,fill
25,207,3,1,Cro,jecaj,Cro
25,206,2,1,Eng,hardware,no
25,297,11,1,Eng,cargo,yes
25,154,11,1,Eng,shopping,yes
25,91,6,1,Cro,snimanje,fill
25,213,5,1,Cro,stanovnik,fill
25,80,4,1,Cro,poskok,fill
25,220,3,1,Cro,slastičar,Cro
25,188,9,0,Cro,šetnja,fill
25,329,3,1,Cro,izdajica,Cro
25,158,9,1,Cro,jesen,fill
25,721,11,1,Eng,fashion,yes
25,313,9,1,Cro,spomenik,fill
25,184,7,1,Cro,glazba,fill
25,204,3,1,Cro,svila,Cro
25,153,7,1,Cro,pjesma,fill
25,203,11,1,Eng,tuning,yes
25,244,5,1,Cro,sportaš,fill
25,266,2,1,Eng,blogger,no
25,304,9,1,Cro,polica,fill
25,107,4,1,Cro,mamurluk,fill
25,318,11,1,Eng,account,yes
25,87,4,1,Cro,sljepilo,fill
25,177,11,1,Eng,secret,yes
25,101,7,1,Cro,zajednica,fill
25,266,8,1,Cro,smetlar,fill
25,116,2,1,Eng,mobbing,no
25,158,4,1,Cro,trijem,fill
25,28,3,1,Cro,krijes,Cro
25,773,9,1,Cro,groblje,fill
25,1134,8,1,Cro,najamnik,fill
25,2252,3,1,Cro,spavaćica,Cro
25,1191,8,1,Cro,pribadača,fill
25,226,9,1,Cro,cipela,fill
25,183,6,1,Cro,zadatak,fill
25,165,4,1,Cro,ljuljačka,fill
25,251,7,1,Cro,novac,fill
25,177,5,1,Cro,klinac,fill
25,155,8,1,Cro,fenjer,fill
25,184,8,1,Cro,sirutka,fill
25,141,8,1,Cro,gušterica,fill
25,454,9,1,Cro,zastava,fill
25,222,6,1,Cro,porez,fill
25,110,4,1,Cro,zjenica,fill
25,220,11,1,Eng,mirror,yes
25,69,11,1,Eng,fight,yes
25,223,11,1,Eng,trade,yes
25,136,2,1,Eng,leasing,no
25,242,6,1,Cro,dokaz,fill
25,175,2,1,Eng,frontman,no
25,513,3,1,Cro,dugme,Cro
25,538,3,1,Cro,griva,Cro
25,287,8,1,Cro,tronožac,fill
25,334,8,1,Cro,stjenica,fill
25,263,11,1,Eng,music,yes
25,375,11,1,Eng,silver,yes
25,106,6,1,Cro,izmjena,fill
25,97,3,1,Cro,straža,Cro
25,86,2,1,Eng,software,no
25,187,5,1,Cro,putnik,fill
25,197,2,1,Eng,styling,no
25,758,7,0,Cro,voda,fill
25,763,9,0,Cro,živac,fill
25,223,7,1,Cro,majka,fill
25,92,3,1,Cro,sumrak,Cro
25,125,9,1,Cro,dućan,fill
25,30,11,1,Eng,stage,yes
25,31,6,1,Cro,poziv,fill
25,150,9,1,Cro,obavijest,fill
25,89,11,1,Eng,cinema,yes
25,29,4,1,Cro,tobogan,fill
25,220,2,1,Eng,selfie,no
25,105,9,1,Cro,potraga,fill
25,89,7,1,Cro,učenik,fill
25,85,9,1,Cro,otpad,fill
25,206,5,0,Cro,ubojica,fill
25,1125,3,0,Cro,mravinjak,Cro
25,278,9,1,Cro,ključ,fill
25,240,6,1,Cro,kazalište,fill
25,254,5,1,Cro,dečko,fill
25,230,6,1,Cro,prozor,fill
25,251,7,1,Cro,mišljenje,fill
25,491,3,1,Cro,ukosnica,Cro
25,244,8,1,Cro,gojaznost,fill
25,270,9,0,Cro,rijeka,fill
25,272,2,1,Eng,router,no
25,275,11,1,Eng,browser,yes
25,283,6,1,Cro,kazna,fill
25,544,8,1,Cro,pretisak,fill
25,270,8,1,Cro,klizačica,fill
25,230,4,1,Cro,zadah,fill
25,257,3,1,Cro,toljaga,Cro
25,250,4,1,Cro,grofica,fill
25,449,9,1,Cro,torba,fill
25,222,9,1,Cro,požar,fill
25,397,2,1,Eng,muffin,no
25,180,9,1,Cro,kamion,fill
25,330,2,1,Eng,smoothie,no
25,674,5,1,Cro,nogometaš,fill
25,561,7,0,Cro,izvor,fill
25,503,11,1,Eng,freak,yes
25,250,7,1,Cro,nagrada,fill
25,205,4,1,Cro,upaljač,fill
25,552,6,1,Cro,obala,fill
25,517,2,1,Eng,catering,no
25,175,9,1,Cro,spavanje,fill
25,262,9,1,Cro,stolica,fill
25,198,8,1,Cro,batrljak,fill
25,271,5,1,Cro,pobjednik,fill
25,182,5,1,Cro,sudac,fill
25,157,5,1,Cro,seljak,fill
25,177,9,1,Cro,postaja,fill
25,40,9,1,Cro,pošta,fill
25,240,3,1,Cro,čekić,Cro
25,257,3,1,Cro,brodolom,Cro
25,103,2,1,Eng,outfit,no
25,153,5,1,Cro,suprug,fill
25,1013,7,0,Cro,mjesec,fill
25,260,6,1,Cro,roman,fill
25,25,2,1,Eng,hashtag,no
25,204,7,1,Cro,škola,fill
25,194,9,1,Cro,rođendan,fill
25,177,9,1,Cro,kuhinja,fill
25,189,11,1,Eng,button,yes
25,205,9,1,Cro,zlato,fill
25,108,4,1,Cro,bušilica,fill
25,725,6,1,Cro,imovina,fill
25,639,8,1,Cro,podvezica,fill
25,587,7,1,Cro,bolest,fill
25,244,11,1,Eng,family,yes
25,760,4,1,Cro,tjesnac,fill
25,1123,9,1,Cro,ubojstvo,fill
25,881,4,1,Cro,madež,fill
25,599,4,1,Cro,doušnik,fill
25,414,6,1,Cro,volja,fill
25,141,8,1,Cro,odvijač,fill
25,185,8,1,Cro,kiparica,fill
25,234,3,1,Cro,motika,Cro
25,233,4,1,Cro,vjetrovka,fill
25,190,8,1,Cro,gležnjača,fill
25,204,6,1,Cro,izvješće,fill
25,253,9,1,Cro,pojas,fill
25,264,5,1,Cro,ptica,fill
25,192,4,1,Cro,krvnik,fill
25,281,11,1,Eng,grill,yes
25,132,11,1,Eng,gadget,yes
25,227,5,1,Cro,vojnik,fill
25,198,2,1,Eng,roaming,no
25,216,9,1,Cro,uzorak,fill
25,418,7,1,Cro,stoljeće,fill
