Subject,Response.RT,Trigger,Response.ACC,Language,Stimulus,Equivalent
19,496,2,1,Eng,software,no
19,389,6,1,Cro,obala,fill
19,650,9,1,Cro,potraga,fill
19,118,8,1,Cro,kiparica,fill
19,783,11,1,Eng,button,yes
19,391,5,1,Cro,vojnik,fill
19,306,5,1,Cro,putnik,fill
19,277,9,1,Cro,rijeka,fill
19,183,5,1,Cro,dečko,fill
19,399,11,1,Eng,silver,yes
19,474,11,1,Eng,stage,yes
19,302,5,1,Cro,ptica,fill
19,606,6,1,Cro,roman,fill
19,310,5,1,Cro,sudac,fill
19,104,7,1,Cro,crkva,fill
19,178,9,1,Cro,šećer,fill
19,547,8,1,Cro,obad,fill
19,157,2,1,Eng,gameplay,no
19,255,8,1,Cro,stonoga,fill
19,286,9,1,Cro,majica,fill
19,362,9,1,Cro,obrana,fill
19,280,9,1,Cro,trgovina,fill
19,302,4,1,Cro,mesnica,fill
19,132,5,1,Cro,pjevač,fill
19,520,4,1,Cro,krastača,fill
19,395,11,1,Eng,color,yes
19,236,3,1,Cro,maćeha,Cro
19,218,5,1,Cro,supruga,fill
19,382,11,1,Eng,player,yes
19,213,9,1,Cro,obrazac,fill
19,207,9,1,Cro,večera,fill
19,365,7,1,Cro,općina,fill
19,436,8,1,Cro,skorbut,fill
19,681,4,1,Cro,trska,fill
19,426,6,1,Cro,nogomet,fill
19,374,11,1,Eng,store,yes
19,386,6,1,Cro,ljeto,fill
19,443,9,1,Cro,jabuka,fill
19,350,6,1,Cro,stanica,fill
19,187,3,1,Cro,ronilac,Cro
19,86,11,1,Eng,racing,yes
19,725,5,1,Cro,domaćin,fill
19,315,7,1,Cro,vlasnik,fill
19,287,5,1,Cro,borac,fill
19,208,2,1,Eng,casting,no
19,587,11,0,Eng,company,yes
19,439,11,1,Eng,gaming,yes
19,376,4,1,Cro,otirač,fill
19,601,2,1,Eng,summit,no
19,487,9,1,Cro,mišić,fill
19,416,11,1,Eng,street,yes
19,158,2,1,Eng,lifestyle,no
19,394,9,1,Cro,sloboda,fill
19,376,7,1,Cro,plaća,fill
19,304,3,1,Cro,odijelo,Cro
19,329,6,1,Cro,računalo,fill
19,135,5,1,Cro,slikar,fill
19,33,3,1,Cro,odvod,Cro
19,414,4,1,Cro,rokovnik,fill
19,357,3,1,Cro,zaporka,Cro
19,505,9,1,Cro,planina,fill
19,413,2,1,Eng,webshop,no
19,37,3,1,Cro,gusjenica,Cro
19,245,3,1,Cro,vidra,Cro
19,273,8,1,Cro,jarebica,fill
19,119,4,1,Cro,zvono,fill
19,219,9,1,Cro,vjetar,fill
19,179,2,1,Eng,snowboard,no
19,437,9,1,Cro,haljina,fill
19,368,7,1,Cro,potreba,fill
19,257,9,1,Cro,rođenje,fill
19,300,4,1,Cro,crijep,fill
19,154,5,1,Cro,ovisnik,fill
19,119,9,1,Cro,kutija,fill
19,496,9,1,Cro,bolnica,fill
19,213,6,1,Cro,zvijezda,fill
19,246,6,1,Cro,mlijeko,fill
19,192,4,1,Cro,maslac,fill
19,332,6,1,Cro,pismo,fill
19,165,5,1,Cro,prvak,fill
19,321,8,1,Cro,žalac,fill
19,259,6,1,Cro,radionica,fill
19,360,9,1,Cro,bitka,fill
19,205,9,1,Cro,smijeh,fill
19,264,4,1,Cro,kobasica,fill
19,103,5,1,Cro,župnik,fill
19,63,11,0,Eng,rookie,yes
19,250,11,1,Eng,display,yes
19,362,6,1,Cro,prilog,fill
19,335,8,1,Cro,podmetač,fill
19,380,7,1,Cro,stranica,fill
19,529,2,1,Eng,fairplay,no
19,672,7,1,Cro,razvoj,fill
19,384,8,1,Cro,bubuljica,fill
19,810,7,1,Cro,prijatelj,fill
19,190,2,1,Eng,backup,no
19,395,8,1,Cro,džepar,fill
19,301,8,1,Cro,šiljilo,fill
19,393,3,1,Cro,kliješta,Cro
19,347,3,1,Cro,štaka,Cro
19,127,4,1,Cro,gubitnik,fill
19,253,2,1,Eng,crossover,no
19,130,5,1,Cro,dječak,fill
19,142,5,1,Cro,kraljica,fill
19,708,9,1,Cro,ulica,fill
19,361,7,1,Cro,usluga,fill
19,134,6,1,Cro,časopis,fill
19,280,7,1,Cro,odbor,fill
19,72,2,1,Eng,curry,no
19,230,3,1,Cro,litica,Cro
19,47,9,1,Cro,policija,fill
19,266,8,1,Cro,šmokljan,fill
19,161,11,1,Eng,event,yes
19,568,9,1,Cro,krilo,fill
19,155,2,1,Eng,jackpot,no
19,276,7,1,Cro,borba,fill
19,580,5,1,Cro,mačka,fill
19,340,2,1,Eng,catwalk,no
19,324,8,1,Cro,tamničar,fill
19,336,7,0,Cro,vijeće,fill
19,156,3,1,Cro,vrućica,Cro
19,229,9,1,Cro,ovisnost,fill
19,446,11,1,Eng,garden,yes
19,237,9,1,Cro,pozornica,fill
19,315,9,1,Cro,autocesta,fill
19,309,7,1,Cro,tijelo,fill
19,544,6,1,Cro,pokret,fill
19,397,8,0,Cro,bivol,fill
19,236,7,1,Cro,država,fill
19,410,9,1,Cro,posada,fill
19,364,8,1,Cro,čaplja,fill
19,241,9,1,Cro,lanac,fill
19,316,5,1,Cro,krava,fill
19,268,6,1,Cro,povratak,fill
19,305,9,1,Cro,proljeće,fill
19,314,11,1,Eng,night,yes
19,197,6,1,Cro,sunce,fill
19,300,9,1,Cro,oluja,fill
19,337,9,1,Cro,vojska,fill
19,108,6,1,Cro,okvir,fill
19,238,11,1,Eng,brand,yes
19,444,6,1,Cro,lopta,fill
19,223,2,1,Eng,wellness,no
19,771,7,1,Cro,muškarac,fill
19,212,3,1,Cro,zagrljaj,Cro
19,345,8,1,Cro,rupčić,fill
19,132,3,1,Cro,cvrčak,Cro
19,206,4,1,Cro,siroče,fill
19,183,5,1,Cro,trgovac,fill
19,31,11,1,Eng,cherry,yes
19,712,5,1,Cro,biljka,fill
19,124,6,1,Cro,greška,fill
19,142,3,1,Cro,ubrus,Cro
19,701,3,1,Cro,naslonjač,Cro
19,208,5,1,Cro,odvjetnik,fill
19,138,2,1,Eng,firewall,no
19,509,9,1,Cro,plaža,fill
19,248,2,1,Eng,inbox,no
19,754,5,1,Cro,glumica,fill
19,365,11,1,Eng,nature,yes
19,792,3,1,Cro,golubica,Cro
19,396,11,1,Eng,research,yes
19,475,6,1,Cro,prijava,fill
19,490,3,1,Cro,kabanica,Cro
19,428,9,1,Cro,rečenica,fill
19,253,4,0,Cro,kamenica,fill
19,462,4,1,Cro,slagalica,fill
19,323,2,1,Eng,evergreen,no
19,65,4,1,Cro,vepar,fill
19,566,5,1,Cro,umjetnik,fill
19,645,9,1,Cro,postrojba,fill
19,1391,7,1,Cro,zaštita,fill
19,331,11,1,Eng,gamer,yes
19,237,4,1,Cro,sprovod,fill
19,151,8,1,Cro,lasica,fill
19,155,9,1,Cro,izlet,fill
19,220,7,1,Cro,tvrtka,fill
19,222,11,1,Eng,winter,yes
19,248,2,1,Eng,firmware,no
19,761,6,1,Cro,sastanak,fill
19,1048,11,1,Eng,spice,yes
19,451,9,1,Cro,vrtić,fill
19,399,5,1,Cro,pisac,fill
19,508,9,1,Cro,učenje,fill
19,427,5,1,Cro,kralj,fill
19,653,4,1,Cro,strijela,fill
19,676,9,1,Cro,kotač,fill
19,555,7,1,Cro,knjiga,fill
19,704,2,1,Eng,hattrick,no
19,742,4,1,Cro,nesanica,fill
19,539,3,1,Cro,bilježnik,Cro
19,351,8,1,Cro,čuperak,fill
19,409,8,1,Cro,svodnik,fill
19,299,6,1,Cro,tvornica,fill
19,383,9,1,Cro,gorivo,fill
19,230,7,1,Cro,radnik,fill
19,325,9,1,Cro,trudnoća,fill
19,341,4,1,Cro,vidra,fill
19,282,6,1,Cro,ozljeda,fill
19,601,7,1,Cro,cijena,fill
19,740,3,1,Cro,umorstvo,Cro
19,216,4,1,Cro,nosorog,fill
19,350,5,1,Cro,djevojka,fill
19,194,8,1,Cro,škrtost,fill
19,504,2,1,Eng,banner,no
19,349,11,1,Eng,party,yes
19,686,9,1,Cro,stablo,fill
19,225,4,0,Cro,vrtlar,fill
19,1088,8,0,Cro,pospanac,fill
19,565,8,1,Cro,drvosječa,fill
19,302,3,1,Cro,zvečka,Cro
19,451,9,1,Cro,gotovina,fill
19,285,9,1,Cro,jezero,fill
19,1183,2,1,Eng,developer,no
19,166,2,1,Eng,mobbing,no
19,206,7,1,Cro,novac,fill
19,294,11,1,Eng,fight,yes
19,267,11,1,Eng,trade,yes
19,136,5,1,Cro,svećenik,fill
19,72,4,1,Cro,trijem,fill
19,205,9,1,Cro,polica,fill
19,208,5,1,Cro,sportaš,fill
19,264,9,1,Cro,snijeg,fill
19,237,11,1,Eng,shopping,yes
19,345,6,1,Cro,pjena,fill
19,300,6,1,Cro,udarac,fill
19,183,3,1,Cro,slastičar,Cro
19,655,7,0,Cro,zajednica,fill
19,361,8,1,Cro,najamnik,fill
19,639,8,1,Cro,gušterica,fill
19,330,11,1,Eng,space,yes
19,355,3,1,Cro,svila,Cro
19,565,5,1,Cro,učitelj,fill
19,371,8,1,Cro,bolničar,fill
19,405,9,1,Cro,izjava,fill
19,45,5,1,Cro,savjetnik,fill
19,252,4,1,Cro,mljekar,fill
19,481,5,1,Cro,stanovnik,fill
19,734,8,1,Cro,pribadača,fill
19,214,7,1,Cro,pobjeda,fill
19,270,9,1,Cro,vrata,fill
19,230,6,1,Cro,zadatak,fill
19,197,2,1,Eng,website,no
19,736,2,0,Eng,frontman,no
19,695,2,1,Eng,streaming,no
19,982,6,1,Cro,dokaz,fill
19,116,8,1,Cro,krojačica,fill
19,401,9,1,Cro,zastava,fill
19,407,3,1,Cro,izdajica,Cro
19,357,11,1,Eng,fashion,yes
19,519,3,1,Cro,krijes,Cro
19,458,8,1,Cro,fenjer,fill
19,513,7,1,Cro,glazba,fill
19,585,11,1,Eng,cargo,yes
19,328,5,1,Cro,starac,fill
19,352,7,1,Cro,novinar,fill
19,152,6,1,Cro,krevet,fill
19,209,6,1,Cro,oprema,fill
19,166,11,1,Eng,mirror,yes
19,234,4,1,Cro,mamurluk,fill
19,128,5,1,Cro,liječnik,fill
19,407,2,1,Eng,charter,no
19,369,9,1,Cro,poticaj,fill
19,359,8,1,Cro,sirutka,fill
19,258,9,1,Cro,groblje,fill
19,411,7,1,Cro,pjesma,fill
19,209,5,1,Cro,vozač,fill
19,2,9,1,Cro,vrhunac,fill
19,818,9,1,Cro,samostan,fill
19,250,3,1,Cro,perika,Cro
19,288,7,0,Cro,obitelj,fill
19,177,9,1,Cro,šetnja,fill
19,116,4,1,Cro,hrčak,fill
19,48,2,1,Eng,hardware,no
19,223,3,1,Cro,jecaj,Cro
19,266,9,1,Cro,staklo,fill
19,1122,3,0,Cro,spavaćica,Cro
19,318,2,1,Eng,youtuber,no
19,1850,4,1,Cro,ljuljačka,fill
19,263,4,1,Cro,zjenica,fill
19,366,11,1,Eng,secret,yes
19,472,6,1,Cro,snimanje,fill
19,310,6,1,Cro,porez,fill
19,408,6,1,Cro,pokušaj,fill
19,386,3,1,Cro,svitanje,Cro
19,418,6,1,Cro,kamen,fill
19,346,4,1,Cro,sljepilo,fill
19,453,9,1,Cro,cipela,fill
19,278,7,1,Cro,povijest,fill
19,404,9,1,Cro,jesen,fill
19,604,9,1,Cro,grijanje,fill
19,363,8,1,Cro,nadničar,fill
19,1024,4,1,Cro,nesvijest,fill
19,136,5,1,Cro,sestra,fill
19,243,8,1,Cro,smetlar,fill
19,367,8,1,Cro,britva,fill
19,473,9,1,Cro,spomenik,fill
19,440,11,1,Eng,tuning,yes
19,256,2,1,Eng,blogger,no
19,210,9,1,Cro,oporavak,fill
19,325,4,1,Cro,udovac,fill
19,317,2,1,Eng,leasing,no
19,472,9,1,Cro,potpis,fill
19,367,9,1,Cro,sigurnost,fill
19,121,7,1,Cro,korisnik,fill
19,233,5,1,Cro,klinac,fill
19,159,3,1,Cro,užina,Cro
19,246,7,1,Cro,tjedan,fill
19,253,2,1,Eng,bluetooth,no
19,179,4,0,Cro,poskok,fill
19,182,9,1,Cro,ručak,fill
19,160,3,1,Cro,smetlište,Cro
19,172,9,1,Cro,klupa,fill
19,755,11,1,Eng,account,yes
