Subject,Response.RT,Trigger,Response.ACC,Language,Stimulus,Equivalent
27,231,4,1,Cro,otirač,fill
27,182,6,1,Cro,časopis,fill
27,346,7,1,Cro,odbor,fill
27,334,4,1,Cro,trska,fill
27,220,3,1,Cro,odvod,Cro
27,303,6,1,Cro,nogomet,fill
27,495,5,1,Cro,kraljica,fill
27,260,11,1,Eng,store,yes
27,194,9,1,Cro,jabuka,fill
27,197,6,1,Cro,radionica,fill
27,243,9,1,Cro,obrazac,fill
27,281,2,1,Eng,crossover,no
27,224,5,1,Cro,slikar,fill
27,274,8,1,Cro,jarebica,fill
27,247,7,1,Cro,crkva,fill
27,188,9,1,Cro,haljina,fill
27,146,5,1,Cro,domaćin,fill
27,31,2,1,Eng,lifestyle,no
27,231,9,1,Cro,večera,fill
27,262,3,1,Cro,odijelo,Cro
27,246,3,1,Cro,litica,Cro
27,293,9,1,Cro,bolnica,fill
27,385,9,1,Cro,šećer,fill
27,190,9,1,Cro,ulica,fill
27,240,9,1,Cro,bitka,fill
27,267,3,1,Cro,ronilac,Cro
27,733,11,1,Eng,rookie,yes
27,353,4,1,Cro,rokovnik,fill
27,393,9,1,Cro,kutija,fill
27,281,2,1,Eng,casting,no
27,187,8,1,Cro,žalac,fill
27,118,4,1,Cro,doušnik,fill
27,240,3,1,Cro,motika,Cro
27,161,4,1,Cro,zadah,fill
27,182,5,1,Cro,vojnik,fill
27,134,6,1,Cro,poziv,fill
27,206,7,1,Cro,majka,fill
27,226,9,1,Cro,uzorak,fill
27,801,3,1,Cro,mravinjak,Cro
27,478,4,1,Cro,madež,fill
27,224,11,1,Eng,music,yes
27,131,6,1,Cro,obala,fill
27,187,5,0,Cro,pobjednik,fill
27,281,4,1,Cro,grofica,fill
27,793,3,1,Cro,toljaga,Cro
27,270,8,1,Cro,odvijač,fill
27,300,11,1,Eng,stage,yes
27,227,7,1,Cro,nagrada,fill
27,215,8,1,Cro,klizačica,fill
27,161,9,1,Cro,otpad,fill
27,193,7,1,Cro,stoljeće,fill
27,93,11,1,Eng,cinema,yes
27,92,11,1,Eng,browser,yes
27,183,5,1,Cro,seljak,fill
27,224,8,1,Cro,gležnjača,fill
27,206,5,1,Cro,ptica,fill
27,135,7,1,Cro,škola,fill
27,53,9,1,Cro,kamion,fill
27,220,2,1,Eng,selfie,no
27,233,5,1,Cro,ubojica,fill
27,561,4,1,Cro,upaljač,fill
27,199,9,1,Cro,ubojstvo,fill
27,227,7,1,Cro,izvor,fill
27,220,2,1,Eng,outfit,no
27,191,9,1,Cro,obavijest,fill
27,222,11,1,Eng,button,yes
27,262,3,1,Cro,griva,Cro
27,209,2,1,Eng,catering,no
27,208,8,1,Cro,tronožac,fill
27,200,2,1,Eng,roaming,no
27,247,6,1,Cro,kazna,fill
27,126,5,1,Cro,sudac,fill
27,295,4,1,Cro,krvnik,fill
27,248,3,1,Cro,dugme,Cro
27,157,5,1,Cro,putnik,fill
27,138,3,1,Cro,ukosnica,Cro
27,144,5,1,Cro,suprug,fill
27,147,9,1,Cro,kuhinja,fill
27,256,8,0,Cro,stjenica,fill
27,723,6,1,Cro,kazalište,fill
27,840,9,1,Cro,dućan,fill
27,933,9,1,Cro,potraga,fill
27,258,9,1,Cro,rođendan,fill
27,156,6,1,Cro,prozor,fill
27,258,6,1,Cro,izvješće,fill
27,241,6,1,Cro,volja,fill
27,759,9,1,Cro,spavanje,fill
27,253,6,1,Cro,izmjena,fill
27,237,6,1,Cro,imovina,fill
27,257,9,1,Cro,ključ,fill
27,200,7,1,Cro,bolest,fill
27,221,7,1,Cro,voda,fill
27,872,11,1,Eng,freak,yes
27,351,2,1,Eng,hashtag,no
27,675,9,1,Cro,rijeka,fill
27,515,9,1,Cro,zlato,fill
27,275,8,1,Cro,podvezica,fill
27,196,9,1,Cro,pojas,fill
27,229,9,1,Cro,pošta,fill
27,229,2,1,Eng,router,no
27,279,2,1,Eng,styling,no
27,141,4,1,Cro,tjesnac,fill
27,240,8,1,Cro,batrljak,fill
27,255,5,1,Cro,dečko,fill
27,185,11,1,Eng,gadget,yes
27,160,4,1,Cro,bušilica,fill
27,208,11,1,Eng,silver,yes
27,218,4,1,Cro,tobogan,fill
27,210,7,1,Cro,mišljenje,fill
27,234,8,1,Cro,gojaznost,fill
27,517,3,0,Cro,straža,Cro
27,845,9,1,Cro,torba,fill
27,442,4,1,Cro,vjetrovka,fill
27,238,7,1,Cro,učenik,fill
27,173,3,1,Cro,čekić,Cro
27,88,3,1,Cro,brodolom,Cro
27,164,11,1,Eng,grill,yes
27,70,3,1,Cro,sumrak,Cro
27,135,6,1,Cro,roman,fill
27,262,8,1,Cro,kiparica,fill
27,250,2,1,Eng,smoothie,no
27,529,2,1,Eng,muffin,no
27,241,5,1,Cro,nogometaš,fill
27,1190,11,0,Eng,family,yes
27,402,9,1,Cro,stolica,fill
27,498,8,1,Cro,pretisak,fill
27,403,9,1,Cro,postaja,fill
27,251,9,1,Cro,živac,fill
27,1198,7,1,Cro,mjesec,fill
27,316,9,1,Cro,požar,fill
27,328,2,1,Eng,software,no
27,176,11,1,Eng,gamer,yes
27,72,11,1,Eng,cherry,yes
27,151,9,1,Cro,jezero,fill
27,84,8,1,Cro,lasica,fill
27,461,11,1,Eng,research,yes
27,186,7,1,Cro,radnik,fill
27,191,5,1,Cro,mačka,fill
27,122,2,1,Eng,developer,no
27,106,4,1,Cro,slagalica,fill
27,50,9,1,Cro,autocesta,fill
27,193,6,1,Cro,pokret,fill
27,52,5,1,Cro,djevojka,fill
27,188,2,1,Eng,firewall,no
27,173,8,1,Cro,drvosječa,fill
27,169,11,1,Eng,nature,yes
27,171,5,1,Cro,pisac,fill
27,261,9,1,Cro,kotač,fill
27,142,2,1,Eng,evergreen,no
27,184,3,1,Cro,zvečka,Cro
27,217,7,1,Cro,zaštita,fill
27,353,3,1,Cro,ubrus,Cro
27,249,9,1,Cro,oluja,fill
27,255,8,0,Cro,bivol,fill
27,194,9,1,Cro,ovisnost,fill
27,362,2,1,Eng,inbox,no
27,166,11,1,Eng,winter,yes
27,189,4,1,Cro,siroče,fill
27,452,9,1,Cro,postrojba,fill
27,513,8,1,Cro,rupčić,fill
27,480,5,1,Cro,trgovac,fill
27,371,9,1,Cro,pozornica,fill
27,1855,5,1,Cro,odvjetnik,fill
27,382,6,1,Cro,sunce,fill
27,493,4,1,Cro,vepar,fill
27,221,6,1,Cro,greška,fill
27,267,2,1,Eng,banner,no
27,993,9,0,Cro,vojska,fill
27,322,3,1,Cro,naslonjač,Cro
27,391,6,1,Cro,povratak,fill
27,292,7,1,Cro,tvrtka,fill
27,260,2,1,Eng,jackpot,no
27,266,9,1,Cro,učenje,fill
27,240,3,1,Cro,zagrljaj,Cro
27,378,7,1,Cro,borba,fill
27,261,4,0,Cro,kamenica,fill
27,332,9,1,Cro,gorivo,fill
27,310,11,1,Eng,brand,yes
27,422,7,1,Cro,vijeće,fill
27,130,3,1,Cro,vrućica,Cro
27,242,4,0,Cro,vrtlar,fill
27,1051,9,1,Cro,vrtić,fill
27,813,9,1,Cro,gotovina,fill
27,195,3,1,Cro,bilježnik,Cro
27,214,8,1,Cro,čaplja,fill
27,199,2,1,Eng,wellness,no
27,277,7,1,Cro,država,fill
27,221,9,1,Cro,rečenica,fill
27,376,8,1,Cro,pospanac,fill
27,206,5,1,Cro,biljka,fill
27,154,7,1,Cro,cijena,fill
27,214,8,1,Cro,čuperak,fill
27,172,7,1,Cro,muškarac,fill
27,155,9,1,Cro,lanac,fill
27,248,3,1,Cro,kabanica,Cro
27,99,5,1,Cro,krava,fill
27,180,3,1,Cro,golubica,Cro
27,302,7,1,Cro,tijelo,fill
27,216,9,1,Cro,trudnoća,fill
27,155,8,1,Cro,tamničar,fill
27,227,4,1,Cro,nesanica,fill
27,416,6,1,Cro,lopta,fill
27,464,4,1,Cro,sprovod,fill
27,780,6,1,Cro,tvornica,fill
27,207,8,1,Cro,škrtost,fill
27,238,6,1,Cro,okvir,fill
27,2,6,1,Cro,prijava,fill
27,96,7,1,Cro,knjiga,fill
27,278,4,1,Cro,strijela,fill
27,352,6,1,Cro,ozljeda,fill
27,374,11,1,Eng,party,yes
27,592,5,1,Cro,glumica,fill
27,408,5,1,Cro,kralj,fill
27,303,9,0,Cro,stablo,fill
27,255,3,1,Cro,cvrčak,Cro
27,244,9,1,Cro,izlet,fill
27,233,9,1,Cro,plaža,fill
27,274,2,1,Eng,hattrick,no
27,297,11,1,Eng,night,yes
27,179,8,1,Cro,svodnik,fill
27,312,9,0,Cro,posada,fill
27,345,6,1,Cro,sastanak,fill
27,321,2,1,Eng,catwalk,no
27,203,4,1,Cro,nosorog,fill
27,260,11,1,Eng,spice,yes
27,240,9,1,Cro,proljeće,fill
27,232,2,1,Eng,firmware,no
27,99,4,1,Cro,vidra,fill
27,153,11,1,Eng,garden,yes
27,201,3,1,Cro,umorstvo,Cro
27,62,5,1,Cro,umjetnik,fill
27,397,7,1,Cro,novinar,fill
27,208,11,1,Eng,mirror,yes
27,181,9,1,Cro,vrata,fill
27,478,8,1,Cro,bolničar,fill
27,532,7,1,Cro,glazba,fill
27,271,8,1,Cro,britva,fill
27,235,7,1,Cro,novac,fill
27,267,11,1,Eng,cargo,yes
27,249,3,1,Cro,svitanje,Cro
27,244,6,1,Cro,zadatak,fill
27,169,3,1,Cro,smetlište,Cro
27,231,9,1,Cro,samostan,fill
27,207,9,1,Cro,spomenik,fill
27,854,2,1,Eng,streaming,no
27,304,7,1,Cro,zajednica,fill
27,191,11,1,Eng,trade,yes
27,180,11,1,Eng,fight,yes
27,229,8,1,Cro,nadničar,fill
27,212,2,1,Eng,website,no
27,242,2,1,Eng,hardware,no
27,205,8,1,Cro,gušterica,fill
27,46,9,1,Cro,zastava,fill
27,329,8,1,Cro,sirutka,fill
27,230,8,1,Cro,pribadača,fill
27,264,9,1,Cro,oporavak,fill
27,276,6,1,Cro,porez,fill
27,211,3,1,Cro,izdajica,Cro
27,378,9,1,Cro,groblje,fill
27,539,4,1,Cro,ljuljačka,fill
27,411,2,1,Eng,leasing,no
27,249,4,1,Cro,nesvijest,fill
27,311,5,1,Cro,svećenik,fill
27,276,4,1,Cro,hrčak,fill
27,256,9,1,Cro,sigurnost,fill
27,239,4,1,Cro,udovac,fill
27,475,7,1,Cro,korisnik,fill
27,250,7,1,Cro,pobjeda,fill
27,260,3,1,Cro,krijes,Cro
27,197,2,1,Eng,blogger,no
27,275,3,1,Cro,užina,Cro
27,225,7,1,Cro,obitelj,fill
27,203,11,1,Eng,shopping,yes
27,251,6,1,Cro,pjena,fill
27,211,5,1,Cro,starac,fill
27,167,3,1,Cro,perika,Cro
27,156,6,1,Cro,krevet,fill
27,141,11,1,Eng,fashion,yes
27,257,9,1,Cro,vrhunac,fill
27,218,2,1,Eng,mobbing,no
27,151,5,1,Cro,učitelj,fill
27,227,7,1,Cro,tjedan,fill
27,221,3,1,Cro,svila,Cro
27,113,6,1,Cro,oprema,fill
27,202,4,1,Cro,poskok,fill
27,59,5,1,Cro,stanovnik,fill
27,32,8,1,Cro,najamnik,fill
27,108,9,1,Cro,potpis,fill
27,39,5,1,Cro,vozač,fill
27,319,8,1,Cro,fenjer,fill
27,67,2,0,Eng,youtuber,no
27,253,3,1,Cro,slastičar,Cro
27,292,9,1,Cro,poticaj,fill
27,601,6,1,Cro,kamen,fill
27,157,5,1,Cro,sportaš,fill
27,1060,11,1,Eng,account,yes
27,221,9,1,Cro,klupa,fill
27,192,9,1,Cro,cipela,fill
27,1184,3,1,Cro,spavaćica,Cro
27,380,9,1,Cro,staklo,fill
27,60,5,1,Cro,liječnik,fill
27,126,9,1,Cro,grijanje,fill
27,73,5,1,Cro,savjetnik,fill
27,190,9,1,Cro,šetnja,fill
27,953,6,1,Cro,udarac,fill
27,258,6,1,Cro,dokaz,fill
27,199,6,1,Cro,pokušaj,fill
27,229,2,1,Eng,frontman,no
27,219,6,1,Cro,snimanje,fill
27,227,4,1,Cro,sljepilo,fill
27,388,9,1,Cro,izjava,fill
27,245,7,1,Cro,pjesma,fill
27,215,4,1,Cro,trijem,fill
27,153,7,1,Cro,povijest,fill
27,41,11,1,Eng,space,yes
27,254,9,1,Cro,ručak,fill
27,218,8,1,Cro,krojačica,fill
27,232,5,1,Cro,sestra,fill
27,361,4,1,Cro,zjenica,fill
27,241,4,1,Cro,mljekar,fill
27,384,11,1,Eng,tuning,yes
27,216,9,1,Cro,snijeg,fill
27,17,2,1,Eng,charter,no
27,219,9,1,Cro,polica,fill
27,207,2,1,Eng,bluetooth,no
27,302,9,1,Cro,jesen,fill
27,154,8,1,Cro,smetlar,fill
27,339,3,1,Cro,jecaj,Cro
27,281,4,1,Cro,mamurluk,fill
27,165,5,1,Cro,klinac,fill
27,342,11,1,Eng,secret,yes
