Subject,Response.RT,Trigger,Response.ACC,Language,Stimulus,Equivalent
1,440,6,1,Cro,dokaz,fill
1,665,8,1,Cro,nadničar,fill
1,252,9,1,Cro,polica,fill
1,301,6,1,Cro,pjena,fill
1,463,11,1,Eng,fashion,yes
1,280,9,1,Cro,vrhunac,fill
1,278,9,1,Cro,groblje,fill
1,287,5,1,Cro,starac,fill
1,205,4,1,Cro,ljuljačka,fill
1,372,2,1,Eng,mobbing,no
1,705,9,1,Cro,oporavak,fill
1,249,2,1,Eng,streaming,no
1,240,5,1,Cro,liječnik,fill
1,274,7,1,Cro,korisnik,fill
1,120,6,1,Cro,kamen,fill
1,125,7,1,Cro,povijest,fill
1,69,9,1,Cro,poticaj,fill
1,233,2,1,Eng,website,no
1,145,5,1,Cro,klinac,fill
1,256,7,1,Cro,tjedan,fill
1,565,9,1,Cro,sigurnost,fill
1,273,9,1,Cro,izjava,fill
1,253,8,1,Cro,pribadača,fill
1,259,3,1,Cro,jecaj,Cro
1,158,5,1,Cro,sestra,fill
1,229,8,1,Cro,smetlar,fill
1,271,9,1,Cro,samostan,fill
1,228,4,1,Cro,poskok,fill
1,211,3,1,Cro,perika,Cro
1,167,8,1,Cro,bolničar,fill
1,248,4,1,Cro,zjenica,fill
1,495,5,1,Cro,vozač,fill
1,239,11,1,Eng,trade,yes
1,245,11,1,Eng,shopping,yes
1,208,3,1,Cro,užina,Cro
1,166,6,1,Cro,udarac,fill
1,275,6,1,Cro,porez,fill
1,249,4,1,Cro,nesvijest,fill
1,2416,6,1,Cro,pokušaj,fill
1,232,11,1,Eng,mirror,yes
1,387,6,1,Cro,snimanje,fill
1,91,4,1,Cro,hrčak,fill
1,108,4,1,Cro,mljekar,fill
1,83,9,1,Cro,klupa,fill
1,865,7,0,Cro,obitelj,fill
1,151,5,1,Cro,sportaš,fill
1,982,3,1,Cro,spavaćica,Cro
1,77,9,1,Cro,jesen,fill
1,546,8,0,Cro,najamnik,fill
1,295,2,1,Eng,blogger,no
1,268,11,1,Eng,fight,yes
1,39,6,1,Cro,zadatak,fill
1,72,5,1,Cro,svećenik,fill
1,93,9,1,Cro,vrata,fill
1,59,8,1,Cro,fenjer,fill
