Subject,Response.RT,Trigger,Response.ACC,Language,Stimulus,Equivalent
18,502,9,1,Cro,obavijest,fill
18,1895,4,1,Cro,tjesnac,fill
18,750,4,1,Cro,doušnik,fill
18,552,7,1,Cro,majka,fill
18,294,3,1,Cro,brodolom,Cro
18,313,11,1,Eng,browser,yes
18,1265,3,1,Cro,ukosnica,Cro
18,638,8,1,Cro,kiparica,fill
18,793,11,1,Eng,button,yes
18,266,9,1,Cro,stolica,fill
18,726,11,1,Eng,cinema,yes
18,574,6,1,Cro,kazna,fill
18,289,8,1,Cro,gojaznost,fill
18,1223,7,1,Cro,učenik,fill
18,2061,5,1,Cro,pobjednik,fill
18,674,3,1,Cro,čekić,Cro
18,1552,6,1,Cro,volja,fill
18,743,9,1,Cro,otpad,fill
18,623,5,1,Cro,ubojica,fill
18,722,2,1,Eng,selfie,no
18,506,2,1,Eng,muffin,no
18,371,5,1,Cro,putnik,fill
18,194,6,1,Cro,imovina,fill
18,465,2,1,Eng,software,no
18,503,7,1,Cro,bolest,fill
18,517,7,1,Cro,mjesec,fill
18,1162,4,1,Cro,madež,fill
18,1193,3,1,Cro,sumrak,Cro
18,877,4,1,Cro,tobogan,fill
18,498,8,1,Cro,podvezica,fill
18,663,11,1,Eng,grill,yes
18,579,9,1,Cro,cipela,fill
18,472,9,1,Cro,grijanje,fill
18,788,11,1,Eng,trade,yes
18,900,9,1,Cro,polica,fill
18,406,7,1,Cro,povijest,fill
18,874,2,1,Eng,blogger,no
18,294,9,1,Cro,vrata,fill
18,360,4,1,Cro,ljuljačka,fill
18,1184,8,1,Cro,bolničar,fill
18,918,7,1,Cro,tjedan,fill
18,456,2,1,Eng,bluetooth,no
18,590,8,1,Cro,britva,fill
18,641,9,1,Cro,samostan,fill
18,543,3,1,Cro,izdajica,Cro
18,681,9,1,Cro,oporavak,fill
18,690,7,1,Cro,novinar,fill
18,1251,11,1,Eng,fight,yes
18,292,11,1,Eng,cargo,yes
18,670,9,1,Cro,sigurnost,fill
18,645,2,1,Eng,hardware,no
18,785,7,1,Cro,pobjeda,fill
18,1219,7,1,Cro,glazba,fill
18,777,2,1,Eng,frontman,no
18,501,4,1,Cro,hrčak,fill
18,468,4,1,Cro,poskok,fill
18,812,4,1,Cro,zjenica,fill
18,300,5,1,Cro,svećenik,fill
18,266,11,1,Eng,fashion,yes
18,496,7,1,Cro,zajednica,fill
18,771,2,1,Eng,youtuber,no
18,738,11,1,Eng,mirror,yes
18,405,3,1,Cro,spavaćica,Cro
18,256,5,1,Cro,sestra,fill
18,754,4,1,Cro,udovac,fill
18,576,3,1,Cro,slastičar,Cro
18,1142,8,1,Cro,gušterica,fill
18,1228,5,1,Cro,stanovnik,fill
18,956,8,1,Cro,krojačica,fill
18,532,9,1,Cro,poticaj,fill
18,470,3,1,Cro,svitanje,Cro
18,264,3,1,Cro,jecaj,Cro
18,785,2,1,Eng,charter,no
18,626,7,1,Cro,pjesma,fill
18,298,7,1,Cro,novac,fill
18,271,6,1,Cro,kamen,fill
18,345,9,1,Cro,potpis,fill
18,570,6,1,Cro,zadatak,fill
18,564,2,1,Eng,streaming,no
18,577,11,1,Eng,account,yes
18,562,9,1,Cro,snijeg,fill
18,744,9,1,Cro,ručak,fill
18,582,3,1,Cro,smetlište,Cro
18,408,3,1,Cro,krijes,Cro
18,273,6,1,Cro,udarac,fill
18,508,3,1,Cro,svila,Cro
18,300,9,1,Cro,izjava,fill
18,578,2,1,Eng,website,no
18,613,3,1,Cro,užina,Cro
18,491,2,1,Eng,leasing,no
18,1010,5,1,Cro,sportaš,fill
18,519,6,1,Cro,pjena,fill
18,340,6,1,Cro,oprema,fill
18,256,9,1,Cro,groblje,fill
18,723,4,1,Cro,mljekar,fill
18,781,5,1,Cro,starac,fill
18,337,8,1,Cro,sirutka,fill
18,210,4,1,Cro,trijem,fill
18,390,6,1,Cro,pokušaj,fill
18,602,8,1,Cro,smetlar,fill
18,373,6,1,Cro,porez,fill
18,443,3,1,Cro,perika,Cro
18,21,9,1,Cro,staklo,fill
18,488,11,1,Eng,shopping,yes
18,386,4,1,Cro,mamurluk,fill
18,569,4,1,Cro,sljepilo,fill
18,198,11,1,Eng,space,yes
18,679,9,1,Cro,jesen,fill
18,1168,8,1,Cro,nadničar,fill
18,183,9,1,Cro,klupa,fill
18,253,5,1,Cro,savjetnik,fill
18,420,9,1,Cro,spomenik,fill
18,587,11,1,Eng,tuning,yes
18,454,8,1,Cro,najamnik,fill
18,651,2,1,Eng,mobbing,no
18,367,6,1,Cro,dokaz,fill
18,243,5,1,Cro,vozač,fill
18,894,9,1,Cro,vrhunac,fill
18,542,6,1,Cro,snimanje,fill
18,243,7,0,Cro,obitelj,fill
18,1482,5,1,Cro,liječnik,fill
18,1836,8,1,Cro,fenjer,fill
18,519,4,1,Cro,nesvijest,fill
18,330,5,1,Cro,klinac,fill
18,1508,9,1,Cro,zastava,fill
18,992,8,1,Cro,pribadača,fill
18,584,7,1,Cro,korisnik,fill
18,551,11,1,Eng,secret,yes
18,774,6,1,Cro,krevet,fill
18,618,9,1,Cro,šetnja,fill
18,660,5,1,Cro,učitelj,fill
18,88,8,1,Cro,pospanac,fill
18,256,8,1,Cro,lasica,fill
18,234,5,1,Cro,trgovac,fill
18,216,5,1,Cro,umjetnik,fill
18,1528,9,0,Cro,vojska,fill
18,1200,5,1,Cro,pisac,fill
18,674,11,1,Eng,brand,yes
18,475,8,1,Cro,škrtost,fill
18,1910,11,1,Eng,gamer,yes
18,573,9,1,Cro,gorivo,fill
18,653,6,1,Cro,ozljeda,fill
18,1912,2,1,Eng,catwalk,no
18,450,2,1,Eng,firewall,no
18,640,9,1,Cro,gotovina,fill
18,1912,7,1,Cro,tijelo,fill
18,1668,4,0,Cro,vrtlar,fill
18,354,2,1,Eng,developer,no
18,499,6,1,Cro,prijava,fill
18,237,9,1,Cro,jezero,fill
18,597,2,1,Eng,firmware,no
18,341,9,1,Cro,vrtić,fill
18,134,3,1,Cro,zvečka,Cro
18,223,7,1,Cro,vijeće,fill
18,933,3,1,Cro,kabanica,Cro
18,316,8,1,Cro,bivol,fill
18,976,8,1,Cro,tamničar,fill
18,793,5,1,Cro,biljka,fill
18,1760,2,1,Eng,banner,no
18,798,11,1,Eng,spice,yes
18,334,4,1,Cro,nesanica,fill
18,332,3,1,Cro,vrućica,Cro
18,492,7,1,Cro,zaštita,fill
18,215,4,1,Cro,vidra,fill
18,410,11,1,Eng,research,yes
18,627,8,1,Cro,čaplja,fill
18,959,9,0,Cro,stablo,fill
18,641,7,1,Cro,knjiga,fill
18,808,8,1,Cro,svodnik,fill
18,773,5,1,Cro,djevojka,fill
18,307,4,1,Cro,vepar,fill
18,709,4,1,Cro,strijela,fill
18,311,2,1,Eng,jackpot,no
18,1136,11,0,Eng,nature,yes
18,594,3,1,Cro,umorstvo,Cro
18,869,3,1,Cro,bilježnik,Cro
18,624,9,1,Cro,kotač,fill
18,831,6,1,Cro,tvornica,fill
18,1207,5,1,Cro,odvjetnik,fill
18,771,11,1,Eng,winter,yes
18,273,7,1,Cro,borba,fill
18,675,3,1,Cro,ubrus,Cro
18,204,9,1,Cro,plaža,fill
18,543,8,1,Cro,drvosječa,fill
18,1169,4,0,Cro,kamenica,fill
18,874,7,1,Cro,tvrtka,fill
18,1038,5,1,Cro,glumica,fill
18,211,9,1,Cro,učenje,fill
18,290,7,1,Cro,muškarac,fill
18,186,9,1,Cro,lanac,fill
18,797,2,1,Eng,inbox,no
18,615,6,1,Cro,povratak,fill
18,282,11,1,Eng,night,yes
18,887,2,1,Eng,hattrick,no
18,1049,7,1,Cro,država,fill
18,946,9,1,Cro,posada,fill
18,302,3,1,Cro,zagrljaj,Cro
18,253,11,1,Eng,garden,yes
18,194,11,1,Eng,party,yes
18,361,6,1,Cro,sastanak,fill
18,268,9,1,Cro,pozornica,fill
18,493,6,1,Cro,lopta,fill
18,424,9,1,Cro,rečenica,fill
18,1782,11,1,Eng,cherry,yes
18,969,9,1,Cro,izlet,fill
18,625,8,1,Cro,rupčić,fill
18,371,5,1,Cro,mačka,fill
18,932,7,1,Cro,radnik,fill
18,493,9,1,Cro,ovisnost,fill
18,947,9,1,Cro,autocesta,fill
18,1174,6,1,Cro,greška,fill
18,1593,9,1,Cro,trudnoća,fill
18,959,3,1,Cro,naslonjač,Cro
18,895,2,1,Eng,wellness,no
18,669,9,1,Cro,postrojba,fill
18,896,6,1,Cro,okvir,fill
18,282,7,1,Cro,cijena,fill
18,465,3,1,Cro,cvrčak,Cro
18,648,6,1,Cro,pokret,fill
18,1490,9,1,Cro,proljeće,fill
18,511,9,1,Cro,oluja,fill
18,673,2,1,Eng,evergreen,no
18,490,5,1,Cro,krava,fill
18,675,4,1,Cro,slagalica,fill
18,751,6,1,Cro,sunce,fill
18,483,4,1,Cro,nosorog,fill
18,957,4,1,Cro,siroče,fill
18,198,5,1,Cro,kralj,fill
18,743,4,1,Cro,sprovod,fill
18,363,3,1,Cro,golubica,Cro
18,261,8,1,Cro,čuperak,fill
18,2812,4,1,Cro,krastača,fill
18,314,9,1,Cro,šećer,fill
18,2292,6,1,Cro,časopis,fill
18,493,4,1,Cro,mesnica,fill
18,347,7,1,Cro,općina,fill
18,970,8,0,Cro,džepar,fill
18,391,8,1,Cro,podmetač,fill
18,516,6,1,Cro,nogomet,fill
18,294,4,1,Cro,crijep,fill
18,260,6,1,Cro,prilog,fill
18,638,4,1,Cro,gubitnik,fill
18,503,5,1,Cro,slikar,fill
18,257,6,1,Cro,računalo,fill
18,451,7,1,Cro,vlasnik,fill
18,172,11,1,Eng,gaming,yes
18,195,5,1,Cro,dječak,fill
18,174,9,1,Cro,bolnica,fill
18,559,7,1,Cro,stranica,fill
18,345,2,1,Eng,snowboard,no
18,645,3,1,Cro,maćeha,Cro
18,232,2,1,Eng,webshop,no
18,897,2,1,Eng,summit,no
18,660,5,1,Cro,pjevač,fill
18,838,7,1,Cro,prijatelj,fill
18,294,11,1,Eng,store,yes
18,230,8,1,Cro,šiljilo,fill
18,325,5,1,Cro,domaćin,fill
18,224,3,1,Cro,kliješta,Cro
18,2179,11,1,Eng,rookie,yes
18,337,2,1,Eng,backup,no
18,923,6,1,Cro,zvijezda,fill
18,502,8,1,Cro,stonoga,fill
18,362,6,1,Cro,mlijeko,fill
18,613,9,1,Cro,kutija,fill
18,570,9,1,Cro,haljina,fill
18,271,3,1,Cro,odvod,Cro
18,266,6,1,Cro,radionica,fill
18,408,9,1,Cro,obrazac,fill
18,654,7,1,Cro,potreba,fill
18,480,3,1,Cro,ronilac,Cro
18,237,6,1,Cro,ljeto,fill
18,187,7,1,Cro,plaća,fill
18,331,4,1,Cro,zvono,fill
18,353,6,1,Cro,stanica,fill
18,637,9,1,Cro,mišić,fill
18,220,11,1,Eng,racing,yes
18,194,8,1,Cro,jarebica,fill
18,217,7,1,Cro,razvoj,fill
18,307,11,1,Eng,event,yes
18,1064,11,1,Eng,company,yes
18,598,9,1,Cro,rođenje,fill
18,519,4,1,Cro,maslac,fill
18,302,7,1,Cro,crkva,fill
18,246,4,1,Cro,otirač,fill
18,403,9,1,Cro,obrana,fill
18,1250,3,1,Cro,zaporka,Cro
18,425,9,1,Cro,ulica,fill
18,1037,9,1,Cro,jabuka,fill
18,1119,9,1,Cro,smijeh,fill
18,969,2,1,Eng,casting,no
18,2663,9,0,Cro,policija,fill
18,289,8,1,Cro,šmokljan,fill
18,332,2,1,Eng,lifestyle,no
18,220,9,1,Cro,majica,fill
18,352,5,1,Cro,župnik,fill
18,188,9,1,Cro,planina,fill
18,580,4,1,Cro,kobasica,fill
18,260,11,1,Eng,color,yes
18,124,9,1,Cro,bitka,fill
18,204,9,1,Cro,večera,fill
18,659,7,1,Cro,usluga,fill
18,178,5,1,Cro,kraljica,fill
18,542,6,1,Cro,pismo,fill
18,370,3,1,Cro,vidra,Cro
18,273,5,1,Cro,borac,fill
18,980,2,1,Eng,curry,no
18,743,8,1,Cro,žalac,fill
18,294,3,1,Cro,štaka,Cro
18,470,2,1,Eng,fairplay,no
18,451,5,1,Cro,prvak,fill
18,442,11,1,Eng,player,yes
18,252,5,1,Cro,supruga,fill
18,246,5,1,Cro,ovisnik,fill
18,296,11,1,Eng,street,yes
18,1019,7,1,Cro,odbor,fill
18,493,2,1,Eng,crossover,no
18,248,9,1,Cro,vjetar,fill
18,525,9,1,Cro,sloboda,fill
18,560,4,0,Cro,trska,fill
18,254,2,1,Eng,gameplay,no
18,358,3,1,Cro,litica,Cro
18,216,3,1,Cro,gusjenica,Cro
18,385,8,1,Cro,bubuljica,fill
18,388,11,1,Eng,display,yes
18,515,9,1,Cro,krilo,fill
18,205,3,1,Cro,odijelo,Cro
18,1527,8,1,Cro,skorbut,fill
18,328,9,1,Cro,trgovina,fill
18,472,4,1,Cro,rokovnik,fill
18,426,8,1,Cro,obad,fill
