Subject,Response.RT,Trigger,Response.ACC,Language,Stimulus,Equivalent
13,708,7,1,Cro,tijelo,fill
13,619,11,1,Eng,brand,yes
13,453,5,1,Cro,mačka,fill
13,360,8,1,Cro,drvosječa,fill
13,574,11,1,Eng,spice,yes
13,593,9,1,Cro,kotač,fill
13,11344,8,0,Cro,bivol,fill
13,578,9,0,Cro,stablo,fill
13,487,9,1,Cro,plaža,fill
13,440,11,1,Eng,cherry,yes
13,457,7,1,Cro,cijena,fill
13,531,2,1,Eng,evergreen,no
13,619,7,0,Cro,vijeće,fill
13,422,7,1,Cro,borba,fill
13,265,7,1,Cro,tvrtka,fill
13,375,2,1,Eng,developer,no
13,288,7,1,Cro,knjiga,fill
13,332,9,1,Cro,postrojba,fill
13,277,4,1,Cro,nosorog,fill
13,530,4,0,Cro,kamenica,fill
13,416,4,1,Cro,vepar,fill
13,319,3,1,Cro,kabanica,Cro
13,381,8,1,Cro,tamničar,fill
13,354,6,1,Cro,lopta,fill
13,316,5,0,Cro,biljka,fill
13,273,11,1,Eng,gamer,yes
13,370,5,1,Cro,umjetnik,fill
13,277,9,1,Cro,izlet,fill
13,822,6,1,Cro,prijava,fill
13,329,8,1,Cro,lasica,fill
13,299,9,1,Cro,posada,fill
13,631,7,1,Cro,država,fill
13,330,8,1,Cro,svodnik,fill
13,327,3,1,Cro,bilježnik,Cro
13,278,4,0,Cro,vrtlar,fill
13,388,5,1,Cro,odvjetnik,fill
13,296,2,1,Eng,inbox,no
13,331,4,1,Cro,nesanica,fill
13,313,3,1,Cro,zagrljaj,Cro
13,255,8,1,Cro,pospanac,fill
13,292,3,1,Cro,vrućica,Cro
13,411,3,1,Cro,cvrčak,Cro
13,293,3,1,Cro,zvečka,Cro
13,343,11,1,Eng,winter,yes
13,282,3,1,Cro,ubrus,Cro
13,197,7,1,Cro,radnik,fill
13,228,2,1,Eng,jackpot,no
13,255,3,1,Cro,naslonjač,Cro
13,280,9,1,Cro,gorivo,fill
13,311,5,1,Cro,djevojka,fill
13,265,9,1,Cro,jezero,fill
13,284,4,1,Cro,slagalica,fill
13,362,8,1,Cro,čaplja,fill
13,278,2,1,Eng,firewall,no
13,316,7,1,Cro,zaštita,fill
13,231,9,1,Cro,gotovina,fill
13,233,2,1,Eng,hattrick,no
13,276,9,1,Cro,ovisnost,fill
13,373,9,1,Cro,oluja,fill
13,422,11,1,Eng,garden,yes
13,306,5,1,Cro,glumica,fill
13,346,9,1,Cro,autocesta,fill
13,280,2,1,Eng,banner,no
13,266,9,1,Cro,učenje,fill
13,268,3,1,Cro,golubica,Cro
13,364,5,1,Cro,krava,fill
13,266,11,1,Eng,night,yes
13,377,6,1,Cro,tvornica,fill
13,319,5,1,Cro,kralj,fill
13,498,6,1,Cro,ozljeda,fill
13,242,11,1,Eng,nature,yes
13,266,3,1,Cro,umorstvo,Cro
13,255,6,1,Cro,povratak,fill
13,242,5,1,Cro,pisac,fill
13,394,9,1,Cro,vrtić,fill
13,251,6,1,Cro,okvir,fill
13,330,4,1,Cro,vidra,fill
13,325,5,1,Cro,trgovac,fill
13,338,11,1,Eng,research,yes
13,325,9,1,Cro,pozornica,fill
13,297,6,1,Cro,greška,fill
13,282,8,1,Cro,rupčić,fill
13,281,11,1,Eng,party,yes
13,315,9,1,Cro,vojska,fill
13,356,4,1,Cro,siroče,fill
13,359,9,1,Cro,proljeće,fill
13,420,9,1,Cro,rečenica,fill
13,477,2,1,Eng,firmware,no
13,245,6,1,Cro,pokret,fill
