Subject,Response.RT,Trigger,Response.ACC,Language,Stimulus,Equivalent
21,274,8,1,Cro,bubuljica,fill
21,276,7,1,Cro,usluga,fill
21,333,9,1,Cro,sloboda,fill
21,306,2,1,Eng,crossover,no
21,349,2,1,Eng,curry,no
21,277,8,1,Cro,stonoga,fill
21,55,5,1,Cro,ovisnik,fill
21,290,8,1,Cro,podmetač,fill
21,299,8,1,Cro,šiljilo,fill
21,234,3,1,Cro,vidra,Cro
21,278,2,1,Eng,fairplay,no
21,144,4,1,Cro,gubitnik,fill
21,372,7,1,Cro,stranica,fill
21,377,7,1,Cro,razvoj,fill
21,273,6,1,Cro,računalo,fill
21,308,3,1,Cro,odvod,Cro
21,334,7,0,Cro,odbor,fill
21,540,6,1,Cro,radionica,fill
21,336,2,1,Eng,backup,no
21,48,5,1,Cro,prvak,fill
21,594,7,1,Cro,crkva,fill
21,304,11,1,Eng,display,yes
21,444,9,1,Cro,večera,fill
21,316,11,1,Eng,gaming,yes
21,330,3,1,Cro,litica,Cro
21,302,5,1,Cro,župnik,fill
21,506,2,1,Eng,gameplay,no
21,372,8,1,Cro,jarebica,fill
21,582,6,1,Cro,zvijezda,fill
21,318,9,1,Cro,vjetar,fill
21,245,7,1,Cro,prijatelj,fill
21,202,3,1,Cro,maćeha,Cro
21,396,11,1,Eng,player,yes
21,718,2,1,Eng,casting,no
21,475,9,1,Cro,krilo,fill
21,374,4,1,Cro,kobasica,fill
21,410,5,1,Cro,pjevač,fill
21,657,4,0,Cro,krastača,fill
21,1263,5,1,Cro,supruga,fill
21,700,9,1,Cro,trgovina,fill
21,681,3,1,Cro,štaka,Cro
21,713,8,1,Cro,obad,fill
21,787,7,1,Cro,potreba,fill
21,524,9,1,Cro,obrana,fill
21,253,6,1,Cro,nogomet,fill
21,301,9,1,Cro,smijeh,fill
21,331,4,1,Cro,trska,fill
21,549,9,1,Cro,ulica,fill
21,361,2,1,Eng,summit,no
21,325,5,1,Cro,dječak,fill
21,391,11,1,Eng,street,yes
21,345,11,1,Eng,event,yes
21,405,9,1,Cro,bolnica,fill
21,389,8,1,Cro,skorbut,fill
21,841,4,1,Cro,zvono,fill
21,309,9,1,Cro,haljina,fill
21,475,9,1,Cro,obrazac,fill
21,417,6,1,Cro,mlijeko,fill
21,504,6,1,Cro,ljeto,fill
21,619,11,1,Eng,company,yes
21,196,3,1,Cro,gusjenica,Cro
21,402,3,1,Cro,zaporka,Cro
21,815,11,1,Eng,store,yes
21,272,5,1,Cro,kraljica,fill
21,336,2,1,Eng,lifestyle,no
21,367,6,1,Cro,pismo,fill
21,325,6,1,Cro,stanica,fill
21,268,3,1,Cro,ronilac,Cro
21,344,5,1,Cro,slikar,fill
21,641,2,1,Eng,webshop,no
21,1586,8,0,Cro,šmokljan,fill
21,355,9,1,Cro,policija,fill
21,179,7,1,Cro,općina,fill
21,170,9,1,Cro,bitka,fill
21,345,9,1,Cro,jabuka,fill
21,303,9,1,Cro,šećer,fill
21,315,4,1,Cro,crijep,fill
21,283,3,1,Cro,kliješta,Cro
21,356,7,1,Cro,vlasnik,fill
21,300,4,1,Cro,otirač,fill
21,411,4,1,Cro,mesnica,fill
21,249,4,1,Cro,maslac,fill
21,481,6,1,Cro,časopis,fill
21,135,9,1,Cro,kutija,fill
21,536,8,0,Cro,džepar,fill
21,1221,9,0,Cro,rođenje,fill
21,304,2,1,Eng,snowboard,no
21,338,5,1,Cro,umjetnik,fill
21,386,3,1,Cro,zagrljaj,Cro
21,468,8,1,Cro,škrtost,fill
21,618,3,1,Cro,zvečka,Cro
21,547,3,1,Cro,bilježnik,Cro
21,361,5,1,Cro,krava,fill
21,307,2,1,Eng,evergreen,no
21,497,9,1,Cro,vojska,fill
21,355,9,0,Cro,stablo,fill
21,272,3,1,Cro,golubica,Cro
21,423,4,1,Cro,siroče,fill
21,393,6,1,Cro,prijava,fill
21,309,11,1,Eng,brand,yes
21,378,6,1,Cro,ozljeda,fill
21,550,3,1,Cro,kabanica,Cro
21,514,8,1,Cro,tamničar,fill
21,171,8,1,Cro,rupčić,fill
21,307,9,1,Cro,pozornica,fill
21,371,4,1,Cro,strijela,fill
21,319,11,1,Eng,winter,yes
21,314,6,1,Cro,sunce,fill
21,534,9,1,Cro,trudnoća,fill
21,482,9,1,Cro,rečenica,fill
21,315,8,1,Cro,lasica,fill
21,379,3,1,Cro,cvrčak,Cro
21,242,6,1,Cro,pokret,fill
21,227,5,1,Cro,pisac,fill
21,138,5,1,Cro,kralj,fill
21,275,3,1,Cro,umorstvo,Cro
21,383,6,1,Cro,povratak,fill
21,309,2,1,Eng,hattrick,no
21,425,11,1,Eng,research,yes
21,473,7,1,Cro,knjiga,fill
21,290,11,1,Eng,night,yes
21,221,7,1,Cro,tvrtka,fill
21,335,8,1,Cro,čuperak,fill
21,335,6,1,Cro,sastanak,fill
21,391,7,1,Cro,zaštita,fill
21,412,6,1,Cro,greška,fill
21,375,6,1,Cro,lopta,fill
21,84,7,1,Cro,muškarac,fill
21,292,11,1,Eng,spice,yes
21,227,9,1,Cro,izlet,fill
21,196,11,1,Eng,party,yes
21,284,6,1,Cro,okvir,fill
21,325,5,1,Cro,mačka,fill
21,316,6,1,Cro,tvornica,fill
21,264,4,0,Cro,vrtlar,fill
21,271,4,1,Cro,kamenica,fill
21,457,9,0,Cro,vrtić,fill
21,425,8,1,Cro,bivol,fill
21,243,2,1,Eng,inbox,no
21,884,4,1,Cro,nosorog,fill
21,450,9,1,Cro,ovisnost,fill
21,330,8,1,Cro,drvosječa,fill
21,289,7,1,Cro,cijena,fill
21,148,5,1,Cro,djevojka,fill
21,775,2,0,Eng,catwalk,no
21,370,7,1,Cro,tijelo,fill
21,528,2,1,Eng,firewall,no
21,299,3,1,Cro,ubrus,Cro
21,271,4,1,Cro,vepar,fill
21,300,9,1,Cro,gorivo,fill
21,337,9,1,Cro,oluja,fill
21,528,2,0,Eng,developer,no
21,405,11,1,Eng,gamer,yes
21,348,5,1,Cro,glumica,fill
21,644,8,1,Cro,pospanac,fill
21,303,9,1,Cro,kotač,fill
21,442,9,1,Cro,posada,fill
21,248,4,1,Cro,vidra,fill
21,334,7,1,Cro,država,fill
21,73,5,1,Cro,odvjetnik,fill
21,322,2,1,Eng,wellness,no
21,342,2,1,Eng,firmware,no
21,428,5,1,Cro,biljka,fill
21,406,7,0,Cro,vijeće,fill
21,314,8,1,Cro,svodnik,fill
21,796,4,0,Cro,sprovod,fill
21,606,3,1,Cro,vrućica,Cro
21,273,9,1,Cro,proljeće,fill
21,690,2,1,Eng,banner,no
21,271,7,1,Cro,borba,fill
21,348,9,1,Cro,jezero,fill
21,262,9,1,Cro,gotovina,fill
21,273,2,1,Eng,jackpot,no
21,321,9,1,Cro,lanac,fill
21,201,9,1,Cro,plaža,fill
21,539,8,1,Cro,čaplja,fill
21,330,11,1,Eng,garden,yes
21,337,4,1,Cro,slagalica,fill
21,236,9,1,Cro,učenje,fill
21,571,4,1,Cro,nesanica,fill
21,337,7,1,Cro,radnik,fill
21,206,9,0,Cro,postrojba,fill
21,261,3,1,Cro,naslonjač,Cro
21,301,11,1,Eng,cherry,yes
21,694,11,0,Eng,nature,yes
21,280,5,1,Cro,trgovac,fill
21,257,9,1,Cro,autocesta,fill
