Subject,Response.RT,Trigger,Response.ACC,Language,Stimulus,Equivalent
9,344,3,0,Cro,gusjenica,Cro
9,533,2,1,Eng,backup,no
9,251,7,1,Cro,usluga,fill
9,197,11,0,Eng,rookie,yes
9,214,6,1,Cro,pismo,fill
9,206,2,1,Eng,curry,no
9,9,9,1,Cro,bolnica,fill
9,311,7,1,Cro,plaća,fill
9,190,7,1,Cro,vlasnik,fill
9,358,3,1,Cro,odijelo,Cro
9,396,6,1,Cro,računalo,fill
9,454,11,1,Eng,event,yes
9,255,5,0,Cro,slikar,fill
9,483,9,1,Cro,smijeh,fill
9,442,3,0,Cro,vidra,Cro
9,487,7,0,Cro,prijatelj,fill
9,352,6,1,Cro,nogomet,fill
9,447,2,1,Eng,fairplay,no
9,213,6,1,Cro,stanica,fill
9,179,5,0,Cro,borac,fill
9,360,7,1,Cro,općina,fill
9,143,7,1,Cro,crkva,fill
9,268,9,1,Cro,planina,fill
9,343,9,1,Cro,majica,fill
9,50,9,1,Cro,šećer,fill
9,379,11,1,Eng,racing,yes
9,342,2,1,Eng,lifestyle,no
9,154,9,1,Cro,ulica,fill
9,340,6,1,Cro,mlijeko,fill
9,445,8,0,Cro,džepar,fill
9,872,2,1,Eng,webshop,no
9,323,7,1,Cro,stranica,fill
9,226,6,1,Cro,časopis,fill
9,390,5,1,Cro,prvak,fill
9,333,9,0,Cro,mišić,fill
9,448,8,0,Cro,šmokljan,fill
9,337,6,1,Cro,radionica,fill
9,212,5,1,Cro,supruga,fill
9,596,8,1,Cro,podmetač,fill
9,448,8,1,Cro,šiljilo,fill
9,388,8,1,Cro,bubuljica,fill
9,265,5,1,Cro,župnik,fill
9,315,11,1,Eng,player,yes
9,135,7,1,Cro,razvoj,fill
9,364,8,0,Cro,jarebica,fill
9,36,4,1,Cro,zvono,fill
9,330,6,1,Cro,zvijezda,fill
9,390,9,1,Cro,večera,fill
9,519,8,0,Cro,obad,fill
9,338,3,1,Cro,zaporka,Cro
9,501,11,1,Eng,gaming,yes
9,123,4,1,Cro,crijep,fill
9,537,3,1,Cro,odvod,Cro
9,207,5,1,Cro,domaćin,fill
9,191,4,1,Cro,mesnica,fill
9,292,4,0,Cro,rokovnik,fill
9,485,6,1,Cro,ljeto,fill
9,516,11,1,Eng,display,yes
9,244,3,1,Cro,maćeha,Cro
9,383,7,1,Cro,potreba,fill
9,1154,2,1,Eng,crossover,no
9,153,3,1,Cro,kliješta,Cro
9,207,11,1,Eng,color,yes
9,538,4,0,Cro,krastača,fill
9,438,9,1,Cro,sloboda,fill
9,223,5,1,Cro,kraljica,fill
9,367,9,1,Cro,obrana,fill
9,351,9,1,Cro,bitka,fill
9,351,9,1,Cro,obrazac,fill
9,9,3,1,Cro,ronilac,Cro
9,375,5,1,Cro,pjevač,fill
9,81,9,1,Cro,vjetar,fill
9,74,5,1,Cro,ovisnik,fill
9,352,9,1,Cro,jabuka,fill
9,322,2,1,Eng,snowboard,no
9,238,2,1,Eng,summit,no
9,263,7,0,Cro,odbor,fill
9,519,3,1,Cro,litica,Cro
9,305,8,1,Cro,stonoga,fill
9,20,11,1,Eng,street,yes
9,349,4,1,Cro,trska,fill
9,808,3,1,Cro,štaka,Cro
9,234,5,1,Cro,dječak,fill
9,271,9,1,Cro,rođenje,fill
9,345,6,1,Cro,prilog,fill
9,389,2,1,Eng,gameplay,no
9,81,9,1,Cro,krilo,fill
9,172,8,1,Cro,skorbut,fill
9,274,8,0,Cro,žalac,fill
9,428,4,1,Cro,maslac,fill
9,791,2,1,Eng,casting,no
9,389,9,1,Cro,trgovina,fill
9,218,4,1,Cro,otirač,fill
9,40,9,1,Cro,haljina,fill
9,597,9,0,Cro,policija,fill
