Subject,Response.RT,Trigger,Response.ACC,Language,Stimulus,Equivalent
32,710,4,0,Cro,krvnik,fill
32,176,7,1,Cro,nagrada,fill
32,217,7,1,Cro,škola,fill
32,313,5,1,Cro,sudac,fill
32,221,4,1,Cro,upaljač,fill
32,1677,8,1,Cro,tronožac,fill
32,467,4,1,Cro,vjetrovka,fill
32,574,3,0,Cro,straža,Cro
32,435,11,1,Eng,cinema,yes
32,217,2,1,Eng,outfit,no
32,217,7,1,Cro,učenik,fill
32,225,6,1,Cro,kazna,fill
32,246,9,0,Cro,živac,fill
32,291,9,1,Cro,zlato,fill
32,361,9,1,Cro,rođendan,fill
32,241,11,1,Eng,stage,yes
32,503,8,1,Cro,gojaznost,fill
32,249,6,1,Cro,obala,fill
32,401,8,0,Cro,kiparica,fill
32,310,9,1,Cro,spavanje,fill
32,498,7,1,Cro,stoljeće,fill
32,220,5,1,Cro,seljak,fill
32,174,11,1,Eng,grill,yes
32,227,3,1,Cro,brodolom,Cro
32,386,4,0,Cro,doušnik,fill
32,366,4,1,Cro,bušilica,fill
32,428,6,1,Cro,izmjena,fill
32,367,8,0,Cro,stjenica,fill
32,248,8,1,Cro,odvijač,fill
32,235,9,1,Cro,obavijest,fill
32,259,3,1,Cro,dugme,Cro
32,200,5,1,Cro,suprug,fill
32,197,9,1,Cro,ubojstvo,fill
32,163,9,1,Cro,dućan,fill
32,216,9,1,Cro,požar,fill
32,223,4,1,Cro,tobogan,fill
32,142,9,1,Cro,ključ,fill
32,140,3,1,Cro,čekić,Cro
32,378,3,0,Cro,mravinjak,Cro
32,445,2,1,Eng,muffin,no
32,338,3,1,Cro,ukosnica,Cro
32,139,6,1,Cro,imovina,fill
32,223,4,1,Cro,madež,fill
32,229,7,1,Cro,izvor,fill
32,254,2,1,Eng,styling,no
32,324,5,0,Cro,pobjednik,fill
32,691,6,1,Cro,roman,fill
32,203,5,1,Cro,ptica,fill
32,552,5,0,Cro,ubojica,fill
32,219,5,1,Cro,vojnik,fill
32,478,4,1,Cro,tjesnac,fill
32,208,7,1,Cro,majka,fill
32,239,6,1,Cro,izvješće,fill
32,220,6,1,Cro,poziv,fill
32,219,9,1,Cro,postaja,fill
32,593,3,1,Cro,motika,Cro
32,306,11,1,Eng,gadget,yes
32,219,7,1,Cro,voda,fill
32,178,11,1,Eng,browser,yes
32,335,9,1,Cro,uzorak,fill
32,246,5,1,Cro,nogometaš,fill
32,214,2,1,Eng,roaming,no
32,208,9,1,Cro,pošta,fill
32,164,9,1,Cro,torba,fill
32,283,4,1,Cro,grofica,fill
32,240,2,1,Eng,software,no
32,216,7,1,Cro,mjesec,fill
32,190,6,1,Cro,prozor,fill
32,206,9,1,Cro,rijeka,fill
32,172,9,1,Cro,stolica,fill
32,281,2,1,Eng,smoothie,no
32,296,9,1,Cro,otpad,fill
32,393,8,1,Cro,gležnjača,fill
32,242,2,1,Eng,hashtag,no
32,211,5,1,Cro,dečko,fill
32,255,5,1,Cro,putnik,fill
32,225,2,1,Eng,catering,no
32,226,6,1,Cro,kazalište,fill
32,357,8,1,Cro,batrljak,fill
32,243,4,1,Cro,zadah,fill
32,463,8,1,Cro,podvezica,fill
32,228,11,1,Eng,button,yes
32,495,8,1,Cro,pretisak,fill
32,242,11,1,Eng,music,yes
32,452,3,1,Cro,griva,Cro
32,220,2,1,Eng,router,no
32,448,2,1,Eng,selfie,no
32,347,8,1,Cro,klizačica,fill
32,330,11,1,Eng,family,yes
32,246,11,1,Eng,silver,yes
32,532,3,1,Cro,toljaga,Cro
32,264,9,1,Cro,pojas,fill
32,223,9,1,Cro,kamion,fill
32,208,6,1,Cro,volja,fill
32,245,3,1,Cro,sumrak,Cro
32,105,9,1,Cro,kuhinja,fill
32,232,7,1,Cro,bolest,fill
32,266,7,1,Cro,mišljenje,fill
32,297,11,0,Eng,freak,yes
32,667,9,1,Cro,potraga,fill
32,222,7,1,Cro,crkva,fill
32,180,7,1,Cro,općina,fill
32,416,7,1,Cro,vlasnik,fill
32,297,9,1,Cro,ulica,fill
32,278,8,1,Cro,žalac,fill
32,210,2,1,Eng,curry,no
32,348,8,0,Cro,bubuljica,fill
32,747,6,1,Cro,računalo,fill
32,463,9,1,Cro,obrana,fill
32,241,6,1,Cro,prilog,fill
32,325,6,1,Cro,ljeto,fill
32,398,7,1,Cro,razvoj,fill
32,286,6,1,Cro,časopis,fill
32,649,2,1,Eng,backup,no
32,254,11,1,Eng,color,yes
32,283,2,1,Eng,summit,no
32,363,3,1,Cro,gusjenica,Cro
32,248,11,1,Eng,company,yes
32,262,6,1,Cro,nogomet,fill
32,365,6,1,Cro,pismo,fill
32,297,4,1,Cro,kobasica,fill
32,355,5,1,Cro,domaćin,fill
32,190,7,1,Cro,plaća,fill
32,330,9,1,Cro,večera,fill
32,262,11,1,Eng,street,yes
32,192,5,1,Cro,župnik,fill
32,255,5,1,Cro,dječak,fill
32,381,4,1,Cro,krastača,fill
32,247,3,1,Cro,zaporka,Cro
32,494,5,0,Cro,prvak,fill
32,199,11,1,Eng,display,yes
32,260,2,1,Eng,gameplay,no
32,230,11,0,Eng,rookie,yes
32,370,5,1,Cro,borac,fill
32,238,9,1,Cro,šećer,fill
32,545,9,1,Cro,kutija,fill
32,261,6,1,Cro,radionica,fill
32,386,3,1,Cro,odvod,Cro
32,240,9,1,Cro,bitka,fill
32,350,9,1,Cro,rođenje,fill
32,186,9,1,Cro,planina,fill
32,258,4,1,Cro,gubitnik,fill
32,350,11,1,Eng,gaming,yes
32,676,4,0,Cro,trska,fill
32,360,11,1,Eng,store,yes
32,472,8,1,Cro,obad,fill
32,141,11,1,Eng,event,yes
32,248,9,1,Cro,vjetar,fill
32,256,2,1,Eng,crossover,no
32,190,7,1,Cro,potreba,fill
32,183,5,1,Cro,pjevač,fill
32,323,3,1,Cro,maćeha,Cro
32,244,4,1,Cro,zvono,fill
32,231,7,1,Cro,usluga,fill
32,249,9,1,Cro,policija,fill
32,351,6,1,Cro,mlijeko,fill
32,262,8,1,Cro,stonoga,fill
32,380,8,1,Cro,šmokljan,fill
32,220,9,1,Cro,trgovina,fill
32,159,3,1,Cro,odijelo,Cro
32,341,6,1,Cro,stanica,fill
32,251,9,1,Cro,sloboda,fill
32,327,11,1,Eng,player,yes
32,270,3,1,Cro,litica,Cro
32,218,11,1,Eng,racing,yes
32,319,9,1,Cro,jabuka,fill
32,260,4,1,Cro,otirač,fill
32,459,4,1,Cro,mesnica,fill
32,300,4,1,Cro,maslac,fill
32,380,3,1,Cro,kliješta,Cro
32,285,5,1,Cro,supruga,fill
32,147,2,1,Eng,fairplay,no
32,336,5,1,Cro,slikar,fill
32,312,9,1,Cro,smijeh,fill
32,314,7,1,Cro,stranica,fill
32,279,5,1,Cro,kraljica,fill
32,237,3,1,Cro,štaka,Cro
32,450,8,1,Cro,podmetač,fill
32,300,2,1,Eng,lifestyle,no
32,299,2,1,Eng,casting,no
32,258,9,1,Cro,majica,fill
32,446,5,1,Cro,ovisnik,fill
32,223,9,1,Cro,bolnica,fill
32,229,3,1,Cro,ronilac,Cro
32,256,7,1,Cro,odbor,fill
32,289,4,1,Cro,crijep,fill
32,268,2,1,Eng,webshop,no
32,341,9,1,Cro,krilo,fill
32,199,8,1,Cro,jarebica,fill
32,442,7,1,Cro,prijatelj,fill
32,198,8,1,Cro,šiljilo,fill
32,213,3,1,Cro,vidra,Cro
32,231,9,1,Cro,haljina,fill
32,249,9,1,Cro,obrazac,fill
