Subject,Response.RT,Trigger,Response.ACC,Language,Stimulus,Equivalent
12,500,6,1,Cro,radionica,fill
12,224,11,1,Eng,display,yes
12,380,8,1,Cro,jarebica,fill
12,2015,5,0,Cro,prvak,fill
12,252,4,1,Cro,kobasica,fill
12,278,4,1,Cro,rokovnik,fill
12,433,5,1,Cro,supruga,fill
12,114,3,1,Cro,vidra,Cro
12,590,6,1,Cro,ljeto,fill
12,128,5,1,Cro,dječak,fill
12,167,2,1,Eng,curry,no
12,734,8,0,Cro,žalac,fill
12,877,9,1,Cro,bitka,fill
12,399,8,0,Cro,obad,fill
12,396,4,1,Cro,zvono,fill
12,225,6,1,Cro,časopis,fill
12,335,8,1,Cro,podmetač,fill
12,290,7,1,Cro,općina,fill
12,213,4,1,Cro,otirač,fill
12,211,5,0,Cro,borac,fill
12,381,2,1,Eng,backup,no
12,353,5,1,Cro,ovisnik,fill
12,1518,8,1,Cro,bubuljica,fill
12,1134,8,1,Cro,skorbut,fill
12,825,2,1,Eng,fairplay,no
12,281,11,1,Eng,gaming,yes
12,244,9,1,Cro,obrazac,fill
12,1262,9,1,Cro,mišić,fill
12,433,9,1,Cro,haljina,fill
12,246,9,1,Cro,planina,fill
12,125,6,1,Cro,prilog,fill
12,181,3,1,Cro,štaka,Cro
12,363,4,1,Cro,mesnica,fill
12,185,3,1,Cro,litica,Cro
12,384,3,1,Cro,zaporka,Cro
12,318,9,1,Cro,šećer,fill
12,1305,9,1,Cro,rođenje,fill
12,243,4,1,Cro,maslac,fill
12,174,5,1,Cro,pjevač,fill
12,95,11,0,Eng,rookie,yes
12,146,7,1,Cro,plaća,fill
12,159,6,1,Cro,računalo,fill
12,111,5,1,Cro,kraljica,fill
12,207,5,1,Cro,domaćin,fill
12,155,3,1,Cro,gusjenica,Cro
12,207,7,1,Cro,crkva,fill
12,383,8,1,Cro,stonoga,fill
12,21,7,1,Cro,usluga,fill
12,1282,6,1,Cro,zvijezda,fill
12,5,3,1,Cro,ronilac,Cro
12,991,9,1,Cro,jabuka,fill
12,199,9,1,Cro,ulica,fill
12,394,6,1,Cro,stanica,fill
12,1218,2,1,Eng,lifestyle,no
12,216,3,1,Cro,odijelo,Cro
12,224,11,1,Eng,company,yes
12,224,9,1,Cro,majica,fill
12,499,9,1,Cro,vjetar,fill
12,398,9,1,Cro,trgovina,fill
12,1103,5,1,Cro,župnik,fill
12,291,9,1,Cro,krilo,fill
12,419,9,0,Cro,policija,fill
12,377,6,1,Cro,mlijeko,fill
12,188,3,1,Cro,kliješta,Cro
12,400,7,1,Cro,odbor,fill
12,1800,4,1,Cro,krastača,fill
12,1477,2,1,Eng,gameplay,no
12,447,7,1,Cro,razvoj,fill
12,206,2,1,Eng,casting,no
12,196,2,1,Eng,webshop,no
12,238,11,1,Eng,color,yes
12,112,7,1,Cro,stranica,fill
12,217,5,1,Cro,slikar,fill
12,199,9,1,Cro,bolnica,fill
12,100,6,1,Cro,pismo,fill
12,265,9,1,Cro,sloboda,fill
12,696,7,1,Cro,potreba,fill
12,1053,11,1,Eng,store,yes
12,748,2,1,Eng,summit,no
12,880,8,1,Cro,džepar,fill
12,735,9,1,Cro,večera,fill
12,590,7,1,Cro,vlasnik,fill
12,283,4,1,Cro,crijep,fill
12,596,9,1,Cro,obrana,fill
12,525,11,1,Eng,player,yes
12,162,8,1,Cro,šiljilo,fill
12,467,9,1,Cro,kutija,fill
12,195,4,1,Cro,gubitnik,fill
12,90,2,1,Eng,snowboard,no
12,106,3,1,Cro,odvod,Cro
12,492,4,1,Cro,trska,fill
12,92,7,1,Cro,prijatelj,fill
12,758,6,1,Cro,nogomet,fill
12,1676,8,0,Cro,šmokljan,fill
12,1451,11,1,Eng,street,yes
12,682,9,1,Cro,smijeh,fill
12,283,11,1,Eng,event,yes
12,9392,7,1,Cro,novinar,fill
12,751,4,1,Cro,udovac,fill
12,809,3,1,Cro,užina,Cro
12,1603,2,1,Eng,leasing,no
12,303,9,1,Cro,oporavak,fill
12,286,9,1,Cro,vrhunac,fill
12,239,11,1,Eng,fight,yes
12,474,9,1,Cro,jesen,fill
12,794,11,1,Eng,trade,yes
12,521,4,1,Cro,mamurluk,fill
12,257,8,1,Cro,nadničar,fill
12,855,9,1,Cro,ručak,fill
12,183,4,1,Cro,sljepilo,fill
12,506,8,1,Cro,pribadača,fill
12,64,4,1,Cro,nesvijest,fill
12,38,5,1,Cro,liječnik,fill
12,262,4,1,Cro,hrčak,fill
12,226,9,1,Cro,šetnja,fill
12,612,9,1,Cro,grijanje,fill
12,1022,3,1,Cro,jecaj,Cro
12,228,2,1,Eng,hardware,no
12,225,8,1,Cro,krojačica,fill
12,321,4,1,Cro,ljuljačka,fill
12,398,9,1,Cro,samostan,fill
12,225,6,1,Cro,krevet,fill
12,968,2,1,Eng,frontman,no
12,612,6,1,Cro,pokušaj,fill
12,335,11,1,Eng,secret,yes
12,466,9,1,Cro,cipela,fill
12,736,7,0,Cro,obitelj,fill
12,845,8,0,Cro,najamnik,fill
12,351,5,1,Cro,sestra,fill
12,364,9,1,Cro,staklo,fill
12,221,7,1,Cro,tjedan,fill
12,219,5,1,Cro,svećenik,fill
12,238,11,1,Eng,fashion,yes
12,286,8,1,Cro,sirutka,fill
12,195,4,1,Cro,poskok,fill
12,378,2,1,Eng,blogger,no
12,847,3,1,Cro,spavaćica,Cro
12,464,9,1,Cro,snijeg,fill
12,189,5,1,Cro,učitelj,fill
12,302,11,1,Eng,tuning,yes
12,244,7,1,Cro,korisnik,fill
12,257,9,1,Cro,poticaj,fill
12,367,9,1,Cro,polica,fill
12,220,9,1,Cro,klupa,fill
12,268,6,1,Cro,zadatak,fill
12,237,2,1,Eng,youtuber,no
12,175,7,1,Cro,pjesma,fill
12,267,7,1,Cro,povijest,fill
12,70,7,1,Cro,zajednica,fill
12,410,6,1,Cro,porez,fill
12,290,6,1,Cro,snimanje,fill
12,223,2,1,Eng,website,no
12,135,7,1,Cro,novac,fill
12,253,6,1,Cro,oprema,fill
12,115,11,1,Eng,shopping,yes
12,50,11,1,Eng,mirror,yes
12,3,9,1,Cro,spomenik,fill
12,16,8,1,Cro,smetlar,fill
12,170,9,1,Cro,potpis,fill
12,134,2,1,Eng,streaming,no
12,165,6,1,Cro,udarac,fill
12,135,3,1,Cro,krijes,Cro
12,8,11,1,Eng,cargo,yes
12,955,5,1,Cro,stanovnik,fill
12,67,3,1,Cro,slastičar,Cro
12,657,8,1,Cro,fenjer,fill
12,415,11,1,Eng,account,yes
12,529,4,1,Cro,trijem,fill
12,308,7,1,Cro,glazba,fill
12,172,5,1,Cro,starac,fill
12,127,6,1,Cro,pjena,fill
12,454,5,1,Cro,savjetnik,fill
12,267,5,1,Cro,sportaš,fill
12,1709,2,1,Eng,charter,no
12,181,4,1,Cro,mljekar,fill
12,1093,3,1,Cro,perika,Cro
12,109,8,1,Cro,bolničar,fill
12,209,8,1,Cro,gušterica,fill
12,93,3,1,Cro,svila,Cro
12,64,3,1,Cro,smetlište,Cro
12,178,11,1,Eng,space,yes
12,196,5,1,Cro,klinac,fill
12,140,7,1,Cro,pobjeda,fill
12,0,9,1,Cro,groblje,fill
12,213,6,1,Cro,dokaz,fill
12,398,9,1,Cro,vrata,fill
12,303,4,1,Cro,zjenica,fill
12,483,3,1,Cro,izdajica,Cro
12,193,2,1,Eng,bluetooth,no
12,20,9,1,Cro,zastava,fill
12,166,6,1,Cro,kamen,fill
12,176,5,1,Cro,vozač,fill
12,386,2,1,Eng,mobbing,no
12,361,3,1,Cro,svitanje,Cro
12,141,9,1,Cro,sigurnost,fill
12,348,9,1,Cro,izjava,fill
12,101,8,1,Cro,britva,fill
12,1580,9,1,Cro,stolica,fill
12,523,8,1,Cro,tronožac,fill
12,692,11,1,Eng,silver,yes
12,293,11,1,Eng,browser,yes
12,348,7,1,Cro,izvor,fill
12,401,4,1,Cro,doušnik,fill
12,344,4,0,Cro,krvnik,fill
12,200,2,1,Eng,muffin,no
12,475,2,1,Eng,outfit,no
12,199,9,1,Cro,spavanje,fill
12,88,2,1,Eng,catering,no
12,331,8,0,Cro,stjenica,fill
12,165,9,1,Cro,zlato,fill
12,216,3,1,Cro,sumrak,Cro
12,218,6,1,Cro,izmjena,fill
12,548,11,1,Eng,button,yes
12,212,2,1,Eng,hashtag,no
12,108,9,1,Cro,ključ,fill
12,120,3,1,Cro,ukosnica,Cro
12,115,4,1,Cro,tobogan,fill
12,46,8,1,Cro,gojaznost,fill
12,24,9,1,Cro,pojas,fill
12,692,6,1,Cro,obala,fill
12,215,6,1,Cro,volja,fill
12,306,9,1,Cro,potraga,fill
12,188,9,1,Cro,torba,fill
12,677,6,1,Cro,kazalište,fill
12,197,5,1,Cro,ubojica,fill
12,201,8,1,Cro,podvezica,fill
12,613,11,1,Eng,grill,yes
12,304,7,1,Cro,bolest,fill
12,137,7,1,Cro,nagrada,fill
12,659,9,1,Cro,kuhinja,fill
12,338,8,0,Cro,odvijač,fill
12,65,7,1,Cro,mjesec,fill
12,436,9,1,Cro,rođendan,fill
12,275,2,1,Eng,styling,no
12,120,5,1,Cro,vojnik,fill
12,296,9,1,Cro,kamion,fill
12,805,6,1,Cro,kazna,fill
12,242,6,1,Cro,poziv,fill
12,1127,8,0,Cro,batrljak,fill
12,267,4,1,Cro,upaljač,fill
12,518,7,1,Cro,stoljeće,fill
12,126,9,1,Cro,ubojstvo,fill
12,304,9,1,Cro,dućan,fill
12,282,5,1,Cro,seljak,fill
12,3364,6,1,Cro,roman,fill
12,216,5,1,Cro,nogometaš,fill
12,230,7,1,Cro,mišljenje,fill
12,86,9,1,Cro,obavijest,fill
12,1023,2,1,Eng,smoothie,no
12,214,3,1,Cro,motika,Cro
12,238,8,1,Cro,kiparica,fill
12,217,11,1,Eng,stage,yes
12,54,11,1,Eng,cinema,yes
12,674,7,1,Cro,voda,fill
12,495,9,1,Cro,postaja,fill
12,584,3,0,Cro,straža,Cro
12,220,9,1,Cro,rijeka,fill
12,43,7,1,Cro,majka,fill
12,117,2,1,Eng,software,no
12,199,11,1,Eng,music,yes
12,185,3,1,Cro,brodolom,Cro
12,115,9,1,Cro,uzorak,fill
12,177,3,1,Cro,čekić,Cro
12,286,3,1,Cro,griva,Cro
12,113,4,1,Cro,bušilica,fill
12,2535,11,0,Eng,family,yes
12,765,2,1,Eng,router,no
12,194,3,1,Cro,toljaga,Cro
12,1282,9,1,Cro,živac,fill
12,405,8,1,Cro,pretisak,fill
12,571,6,1,Cro,imovina,fill
12,657,7,0,Cro,učenik,fill
12,1427,5,1,Cro,suprug,fill
12,994,7,1,Cro,škola,fill
12,286,2,1,Eng,roaming,no
12,540,3,1,Cro,mravinjak,Cro
12,235,5,1,Cro,putnik,fill
12,188,5,1,Cro,ptica,fill
12,943,4,0,Cro,vjetrovka,fill
12,1005,9,1,Cro,požar,fill
12,187,4,1,Cro,tjesnac,fill
12,199,9,1,Cro,pošta,fill
12,244,5,1,Cro,sudac,fill
12,466,11,1,Eng,gadget,yes
12,255,6,1,Cro,izvješće,fill
12,117,5,1,Cro,pobjednik,fill
12,87,2,1,Eng,selfie,no
12,558,4,1,Cro,madež,fill
12,231,4,1,Cro,zadah,fill
12,182,4,1,Cro,grofica,fill
12,259,8,1,Cro,klizačica,fill
12,474,3,1,Cro,dugme,Cro
12,718,6,1,Cro,prozor,fill
12,177,5,1,Cro,dečko,fill
12,215,8,1,Cro,gležnjača,fill
12,1237,11,1,Eng,freak,yes
12,378,9,1,Cro,otpad,fill
